GCF_ID,Replicon_Acc,Group,Total_tRNA,Size_bp_from_GBFF,log10_Size_bp,GC_Content,tRNA_Group,Coding_Density
GCF_018742205.1,NZ_CP072066.1,Non_tRNA_Plasmid,0,400631,5.602744551068518,33.56829601303943,tRNA-,73.17681357658294
GCF_018742225.1,NZ_CP036123.1,Non_tRNA_Plasmid,0,5939,3.7737133252770216,34.11348711904361,tRNA-,64.0006735140596
GCF_018742225.1,NZ_CP036130.1,Non_tRNA_Plasmid,0,11394,4.056676215120661,30.72669826224329,tRNA-,53.99332982271371
GCF_018742225.1,NZ_CP036126.1,Non_tRNA_Plasmid,0,17731,4.248733229804805,31.94969262872934,tRNA-,67.3171281935593
GCF_018742225.1,NZ_CP036128.1,Non_tRNA_Plasmid,0,34158,4.533492434195191,34.95228057848821,tRNA-,77.97294923590374
GCF_018742225.1,NZ_CP036125.1,Non_tRNA_Plasmid,0,48338,4.684288677372156,35.18970582150689,tRNA-,79.75505813231825
GCF_018742225.1,NZ_CP036122.1,Non_tRNA_Plasmid,0,70690,4.849357981661299,35.129438392983445,tRNA-,80.1499504880464
GCF_018742225.1,NZ_CP036131.1,Non_tRNA_Plasmid,0,73715,4.8675558698724295,34.51807637522892,tRNA-,78.60679644577087
GCF_018742225.1,NZ_CP036129.1,Non_tRNA_Plasmid,0,97153,4.987456215778103,32.9222978189042,tRNA-,83.17293341430528
GCF_018742225.1,NZ_CP036124.1,Non_tRNA_Plasmid,0,139054,5.143183486209468,34.14716584923843,tRNA-,83.91272455305133
GCF_018742225.1,NZ_CP036127.1,tRNA_Plasmid,1,192434,5.28428180734758,33.65725391562822,tRNA+,74.76849205441866
GCF_018742245.1,NZ_CP036136.1,Non_tRNA_Plasmid,0,4647,3.667172672478869,35.11943189154293,tRNA-,59.84506132989025
GCF_018742245.1,NZ_CP036133.1,Non_tRNA_Plasmid,0,10034,4.001474096691733,30.187362965915888,tRNA-,67.09188758222045
GCF_018742245.1,NZ_CP036134.1,Non_tRNA_Plasmid,0,52218,4.71782023390597,36.91830403309204,tRNA-,88.00988165000574
GCF_018742245.1,NZ_CP036135.1,Non_tRNA_Plasmid,0,162314,5.210355980457939,33.21340118535678,tRNA-,69.8861466047291
GCF_018742265.1,NZ_CP036142.1,Non_tRNA_Plasmid,0,2340,3.369215857410143,32.52136752136752,tRNA-,73.2051282051282
GCF_018742265.1,NZ_CP036141.1,Non_tRNA_Plasmid,0,2647,3.422753941301348,34.49187759727994,tRNA-,20.85379675103892
GCF_018742265.1,NZ_CP036140.1,Non_tRNA_Plasmid,0,5846,3.7668588110214176,33.62983236400957,tRNA-,82.70612384536435
GCF_018742265.1,NZ_CP036139.1,Non_tRNA_Plasmid,0,136324,5.134572320618351,37.11892256682609,tRNA-,85.78973621666032
GCF_018742265.1,NZ_CP036138.1,Non_tRNA_Plasmid,0,482275,5.683294749702408,32.93411435384376,tRNA-,73.4769581670209
GCF_018742265.1,NZ_CP036143.1,Non_tRNA_Plasmid,0,2185,3.3394514413064407,52.12814645308924,tRNA-,0.0
GCF_018742265.1,NZ_CP036144.1,Non_tRNA_Plasmid,0,1596,3.2030328870147105,52.5062656641604,tRNA-,0.0
GCF_018742285.1,NZ_CP036146.1,Non_tRNA_Plasmid,0,7929,3.899218417851373,32.16042376087779,tRNA-,48.9216799091941
GCF_018742285.1,NZ_CP036147.1,Non_tRNA_Plasmid,0,12231,4.087461966171819,28.39506172839506,tRNA-,73.69798054124765
GCF_018742285.1,NZ_CP036148.1,Non_tRNA_Plasmid,0,347238,5.540627246133676,34.11204994845034,tRNA-,74.69833370771632
GCF_018751995.1,NZ_CP071818.1,Non_tRNA_Plasmid,0,3952,3.5968169359155904,34.41295546558704,tRNA-,59.969635627530366
GCF_018751995.1,NZ_CP071817.1,Non_tRNA_Plasmid,0,9235,3.96543689977626,31.5755278830536,tRNA-,58.408229561451
GCF_018751995.1,NZ_CP071816.1,Non_tRNA_Plasmid,0,10471,4.019988159591286,31.448763250883395,tRNA-,56.41295005252602
GCF_018751995.1,NZ_CP071815.1,Non_tRNA_Plasmid,0,11644,4.066102196766773,31.32944005496393,tRNA-,58.58811405015459
GCF_018751995.1,NZ_CP071814.1,Non_tRNA_Plasmid,0,85331,4.931106835190088,33.12043688694612,tRNA-,63.45525072951214
GCF_018751995.1,NZ_CP071813.1,Non_tRNA_Plasmid,0,208405,5.318908134235743,32.51457498620475,tRNA-,73.37060051342338
GCF_018751995.1,NZ_CP071812.1,Non_tRNA_Plasmid,0,390912,5.592079002368271,33.91351506221349,tRNA-,74.29958660772758
GCF_018771365.1,NZ_CP076299.1,Non_tRNA_Plasmid,0,62793,4.7979112324184685,69.73229500103515,tRNA-,86.2946506776233
GCF_018771365.1,NZ_CP076300.1,Non_tRNA_Plasmid,0,17117,4.233427650667445,70.89443243559035,tRNA-,83.74130980896184
GCF_018771465.1,NZ_CP076307.1,tRNA_Plasmid,5,86764,4.938339565678293,47.1059425568208,tRNA+,86.73989212115625
GCF_018771465.1,NZ_CP076310.1,Non_tRNA_Plasmid,0,2213,3.344981413927258,51.06190691369182,tRNA-,35.924084952553095
GCF_018771465.1,NZ_CP076311.1,Non_tRNA_Plasmid,0,1549,3.190051417759206,51.06520335700452,tRNA-,38.92834086507424
GCF_018771465.1,NZ_CP076309.1,Non_tRNA_Plasmid,0,26256,4.419228563709018,47.00258988421694,tRNA-,71.83500914076782
GCF_018771465.1,NZ_CP076308.1,Non_tRNA_Plasmid,0,51468,4.711537292286698,46.37056034817751,tRNA-,84.02696821325873
GCF_018771465.1,NZ_CP076306.1,Non_tRNA_Plasmid,0,89595,4.952283773802753,50.63452201573748,tRNA-,80.42078240973268
GCF_018771545.1,NZ_CP076319.1,Non_tRNA_Plasmid,0,51479,4.711630101971664,46.37230715437363,tRNA-,83.35826259251346
GCF_018771545.1,NZ_CP076320.1,Non_tRNA_Plasmid,0,13906,4.143202225049597,46.33970947792319,tRNA-,65.06543937868545
GCF_018771545.1,NZ_CP076321.1,Non_tRNA_Plasmid,0,4073,3.609914410085998,51.46083967591456,tRNA-,76.23373434814633
GCF_018771545.1,NZ_CP076312.1,Non_tRNA_Plasmid,0,4065,3.609060549930087,53.1119311193112,tRNA-,60.54120541205412
GCF_018771545.1,NZ_CP076313.1,Non_tRNA_Plasmid,0,3372,3.527887565952705,55.33807829181495,tRNA-,58.95610913404508
GCF_018771545.1,NZ_CP076314.1,Non_tRNA_Plasmid,0,104422,5.018792007019168,52.10875102947655,tRNA-,84.73884813545038
GCF_018771545.1,NZ_CP076316.1,Non_tRNA_Plasmid,0,2101,3.322426052405953,47.12041884816754,tRNA-,58.6863398381723
GCF_018771545.1,NZ_CP076317.1,Non_tRNA_Plasmid,0,1506,3.177824971864682,50.199203187250994,tRNA-,73.10756972111554
GCF_018771545.1,NZ_CP076315.1,Non_tRNA_Plasmid,0,167285,5.223457000679758,50.64231700391547,tRNA-,83.67337179065666
GCF_018771585.1,NZ_CP076302.1,Non_tRNA_Plasmid,0,127528,5.105605548773473,50.743366162725046,tRNA-,84.36735462016185
GCF_018771585.1,NZ_CP076303.1,tRNA_Plasmid,3,96219,4.983260838985807,47.53323148234756,tRNA+,88.3526122699259
GCF_018771585.1,NZ_CP076304.1,Non_tRNA_Plasmid,0,48543,4.686126612605418,49.96806954658757,tRNA-,76.76287003275446
GCF_018771705.1,NZ_CP076292.1,tRNA_Plasmid,1,215687,5.333823969866543,37.3151835762007,tRNA+,84.83079647823003
GCF_018779945.3,NZ_CP087104.1,Non_tRNA_Plasmid,0,284696,5.4543813653200095,32.68328322140107,tRNA-,71.266543962683
GCF_018779945.3,NZ_CP087105.1,Non_tRNA_Plasmid,0,278089,5.44418381038957,32.6007141598553,tRNA-,73.04747760609014
GCF_018798845.1,NZ_CP076345.1,Non_tRNA_Plasmid,0,101018,5.004398765903097,52.241184739353386,tRNA-,80.84598784375062
GCF_018798845.1,NZ_CP076346.1,Non_tRNA_Plasmid,0,44199,4.645412443570929,40.76562818163307,tRNA-,81.62854363220887
GCF_018798845.1,NZ_CP076347.1,Non_tRNA_Plasmid,0,2113,3.3248994970523134,47.136772361571225,tRNA-,58.3530525319451
GCF_018798865.1,NZ_CP076342.1,Non_tRNA_Plasmid,0,34418,4.536785630250699,45.58370620024406,tRNA-,81.60264977627985
GCF_018798865.1,NZ_CP076341.1,Non_tRNA_Plasmid,0,37703,4.576375908073421,39.03402912235101,tRNA-,78.85314165981487
GCF_018798865.1,NZ_CP076340.1,tRNA_Plasmid,1,43193,4.635413369321829,41.587757275484456,tRNA+,88.53286412150116
GCF_018798885.1,NZ_CP076362.1,Non_tRNA_Plasmid,0,425522,5.628922018548947,64.49607775861178,tRNA-,93.14442026499218
GCF_018798885.1,NZ_CP076363.1,Non_tRNA_Plasmid,0,310690,5.492327275093693,64.25890759277738,tRNA-,91.51952106601436
GCF_018798885.1,NZ_CP076364.1,Non_tRNA_Plasmid,0,196089,5.292453231743803,60.74537582424308,tRNA-,87.21192927701198
GCF_018798885.1,NZ_CP076365.1,Non_tRNA_Plasmid,0,193372,5.286393589054923,62.60472043522331,tRNA-,90.93095174068634
GCF_018798885.1,NZ_CP076366.1,tRNA_Plasmid,3,141504,5.1507687165626015,62.837799638172775,tRNA+,87.07810379918588
GCF_018798885.1,NZ_CP076367.1,Non_tRNA_Plasmid,0,33980,4.531223374533027,59.53502060035315,tRNA-,83.94643908181283
GCF_018798905.1,NZ_CP045708.1,Non_tRNA_Plasmid,0,42907,4.632528150305392,47.60528585079358,tRNA-,91.02477451231734
GCF_018798905.1,NZ_CP045709.1,Non_tRNA_Plasmid,0,5154,3.712144414214886,38.3779588668995,tRNA-,72.9918509895227
GCF_018798905.1,NZ_CP045710.1,Non_tRNA_Plasmid,0,4207,3.623972512016997,51.58069883527454,tRNA-,93.0116472545757
GCF_018808925.1,NZ_CP048851.1,Non_tRNA_Plasmid,0,132632,5.122648318539167,36.69250256348393,tRNA-,88.5887267024549
GCF_018808925.1,NZ_CP048850.1,Non_tRNA_Plasmid,0,2277,3.3573630306151427,39.9209486166008,tRNA-,40.97496706192359
GCF_018831125.1,NZ_CP048132.1,Non_tRNA_Plasmid,0,6078,3.783760695743924,39.256334320500166,tRNA-,75.48535702533728
GCF_018831125.1,NZ_CP048133.1,Non_tRNA_Plasmid,0,8731,3.941063988219902,34.371778719505215,tRNA-,70.89680448974917
GCF_018831125.1,NZ_CP048134.1,Non_tRNA_Plasmid,0,74916,4.874574580978914,33.68439318703615,tRNA-,86.45950130813178
GCF_018831125.1,NZ_CP048135.1,Non_tRNA_Plasmid,0,208004,5.318071686699416,38.79781158054653,tRNA-,87.50456721986116
GCF_018831285.1,NZ_CP029268.1,Non_tRNA_Plasmid,0,47735,4.678836926900922,61.07049334869592,tRNA-,77.62438462344191
GCF_018831285.1,NZ_CP029269.1,Non_tRNA_Plasmid,0,42411,4.627478512718182,60.015090424653984,tRNA-,74.96640022635637
GCF_018831325.1,NZ_CP029272.1,Non_tRNA_Plasmid,0,49010,4.6902847025126295,61.08957355641705,tRNA-,80.11630279534789
GCF_018831325.1,NZ_CP029271.1,Non_tRNA_Plasmid,0,49745,4.696749435201623,60.595034676851945,tRNA-,77.09116494120012
GCF_018831345.1,NZ_CP029274.1,Non_tRNA_Plasmid,0,57070,4.756407872548958,61.16348344138777,tRNA-,79.87383914490977
GCF_018831365.1,NZ_CP029276.1,Non_tRNA_Plasmid,0,57069,4.756400262626286,61.16455518757995,tRNA-,79.79113003557097
GCF_018831385.1,NZ_CP029265.1,Non_tRNA_Plasmid,0,50275,4.70135207926878,61.14172053704624,tRNA-,79.33764296369965
GCF_018831385.1,NZ_CP029266.1,Non_tRNA_Plasmid,0,43731,4.640789408502331,60.62975920971393,tRNA-,73.38272621252658
GCF_018831405.1,NZ_CP029278.1,Non_tRNA_Plasmid,0,58705,4.76867509238787,61.75964568605741,tRNA-,83.13772251085938
GCF_018831405.1,NZ_CP029279.1,Non_tRNA_Plasmid,0,49589,4.695385350500007,60.25529855411482,tRNA-,80.7679122386013
GCF_018831425.1,NZ_CP029282.1,Non_tRNA_Plasmid,0,57773,4.761724919897609,61.71741124746855,tRNA-,82.27891921831997
GCF_018831425.1,NZ_CP029283.1,Non_tRNA_Plasmid,0,50192,4.70063450135367,60.57738284985656,tRNA-,81.52892891297418
GCF_018831425.1,NZ_CP029281.1,Non_tRNA_Plasmid,0,1852,3.2676409823459154,56.857451403887694,tRNA-,73.00215982721382
GCF_018831445.1,NZ_CP029285.1,Non_tRNA_Plasmid,0,57691,4.76110806696504,61.7288658542927,tRNA-,82.41666811114385
GCF_018831445.1,NZ_CP029286.1,Non_tRNA_Plasmid,0,48252,4.683515319150536,60.19439608720882,tRNA-,80.38216032496062
GCF_018831485.1,NZ_CP049315.1,Non_tRNA_Plasmid,0,11844,4.073498398717262,34.19452887537994,tRNA-,72.07868963188112
GCF_018831545.1,NZ_CP058227.1,Non_tRNA_Plasmid,0,10059,4.002554808148482,55.065115816681576,tRNA-,74.4606819763396
GCF_018831545.1,NZ_CP058228.1,Non_tRNA_Plasmid,0,149200,5.17376882313665,54.38471849865951,tRNA-,81.38941018766756
GCF_018831545.1,NZ_CP058229.1,Non_tRNA_Plasmid,0,5595,3.7478000908643687,51.13494191242181,tRNA-,61.98391420911528
GCF_018831545.1,NZ_CP058230.1,Non_tRNA_Plasmid,0,93354,4.970132931183973,50.106047946526125,tRNA-,85.29682713113525
GCF_018831585.1,NZ_CP059013.1,Non_tRNA_Plasmid,0,21363,4.329662240489461,24.177315920048684,tRNA-,47.296727987642186
GCF_018831585.1,NZ_CP059014.1,Non_tRNA_Plasmid,0,27418,4.438035772093079,23.53284458547617,tRNA-,48.65416879422278
GCF_018831585.1,NZ_CP059010.1,Non_tRNA_Plasmid,0,27153,4.433817819614314,25.89769086288808,tRNA-,84.49158472360328
GCF_018831585.1,NZ_CP059015.1,Non_tRNA_Plasmid,0,20462,4.310948080329882,24.367119538657025,tRNA-,57.716743231355686
GCF_018831585.1,NZ_CP059016.1,Non_tRNA_Plasmid,0,30012,4.477294937778128,24.24363587898174,tRNA-,45.53178728508597
GCF_018831585.1,NZ_CP059017.1,Non_tRNA_Plasmid,0,21042,4.323087016265146,24.937027707808564,tRNA-,63.572854291417165
GCF_018831585.1,NZ_CP059018.1,Non_tRNA_Plasmid,0,17818,4.250858954599295,36.13200134695252,tRNA-,85.00392861151644
GCF_018831585.1,NZ_CP059020.1,Non_tRNA_Plasmid,0,22002,4.342462160344247,26.070357240250885,tRNA-,82.32887919280066
GCF_018831585.1,NZ_CP059026.1,Non_tRNA_Plasmid,0,13956,4.144760960776074,25.50157638291774,tRNA-,82.84608770421325
GCF_018831585.1,NZ_CP059027.1,Non_tRNA_Plasmid,0,18985,4.278410601475816,27.86911160290863,tRNA-,87.15301553858309
GCF_018831585.1,NZ_CP059021.1,Non_tRNA_Plasmid,0,21661,4.335678502356566,27.759567886985824,tRNA-,87.22588984811412
GCF_018831585.1,NZ_CP059022.1,Non_tRNA_Plasmid,0,7295,3.86302529622947,24.893762851268,tRNA-,79.72583961617546
GCF_018831585.1,NZ_CP059023.1,Non_tRNA_Plasmid,0,7301,3.863382348440788,24.84591151897001,tRNA-,81.5915627996165
GCF_018831585.1,NZ_CP059024.1,Non_tRNA_Plasmid,0,9918,3.996424103955091,26.04355716878403,tRNA-,81.99233716475096
GCF_018831585.1,NZ_CP059025.1,Non_tRNA_Plasmid,0,30693,4.487039339385563,29.00661388590232,tRNA-,91.73427165803278
GCF_018831585.1,NZ_CP059019.1,Non_tRNA_Plasmid,0,32549,4.512537650318858,26.111401271928475,tRNA-,61.67316968263234
GCF_018831585.1,NZ_CP059012.1,Non_tRNA_Plasmid,0,22962,4.361009712608143,23.88729204773104,tRNA-,59.13247974915077
GCF_018831585.1,NZ_CP059011.1,Non_tRNA_Plasmid,0,58586,4.767793847261148,26.893797152903424,tRNA-,76.7521250810774
GCF_018831605.1,NZ_CP059844.1,Non_tRNA_Plasmid,0,4702,3.6722826247889206,56.40153126329221,tRNA-,62.462781794980856
GCF_018831605.1,NZ_CP059845.1,Non_tRNA_Plasmid,0,2015,3.3042750504771283,57.7667493796526,tRNA-,85.75682382133995
GCF_018831625.1,NZ_CP065192.1,Non_tRNA_Plasmid,0,28794,4.459302000316065,27.35639369313052,tRNA-,81.30166006806974
GCF_018845095.1,NZ_CP073022.1,Non_tRNA_Plasmid,0,2378,3.376211850282673,42.17830109335576,tRNA-,61.18587047939445
GCF_018845095.1,NZ_CP073023.1,Non_tRNA_Plasmid,0,2344,3.369957607346053,42.70477815699659,tRNA-,61.43344709897611
GCF_018845095.1,NZ_CP073020.1,Non_tRNA_Plasmid,0,103307,5.014129749964683,44.47907692605535,tRNA-,75.46052058427793
GCF_018845095.1,NZ_CP073021.1,Non_tRNA_Plasmid,0,44343,4.646825071714234,48.61872223349796,tRNA-,83.80353156078749
GCF_018845095.1,NZ_CP073018.1,Non_tRNA_Plasmid,0,118712,5.074494621822073,43.055461958352986,tRNA-,83.78512703012332
GCF_018845095.1,NZ_CP073019.1,Non_tRNA_Plasmid,0,105279,5.022341751112733,42.7644639481758,tRNA-,86.9831590345653
GCF_018854495.2,NZ_CP130947.1,Non_tRNA_Plasmid,0,73773,4.867897444525945,58.730158730158735,tRNA-,85.29136676019682
GCF_018854495.2,NZ_CP130948.1,Non_tRNA_Plasmid,0,51048,4.707978731614335,52.09214856605547,tRNA-,76.3516690173954
GCF_018854495.2,NZ_CP130949.1,Non_tRNA_Plasmid,0,9423,3.974189191118167,53.08288230924334,tRNA-,70.12628674519792
GCF_018854495.2,NZ_CP130950.1,Non_tRNA_Plasmid,0,20857,4.319251841140254,59.45725655655176,tRNA-,83.97660257946973
GCF_018854495.2,NZ_CP130951.1,Non_tRNA_Plasmid,0,7709,3.8869980456711,55.54546633804643,tRNA-,56.232974445453365
GCF_018854495.2,NZ_CP130952.1,Non_tRNA_Plasmid,0,16205,4.209649035368229,54.35976550447392,tRNA-,82.2462203023758
GCF_018861215.2,NZ_CP123366.1,Non_tRNA_Plasmid,0,224540,5.351293718309777,42.32742495769128,tRNA-,84.48427897033936
GCF_018861215.2,NZ_CP123367.1,Non_tRNA_Plasmid,0,69153,4.839811025445827,43.416771506659146,tRNA-,86.58626523795063
GCF_018861215.2,NZ_CP123368.1,Non_tRNA_Plasmid,0,57581,4.760279202930231,34.66421215331446,tRNA-,85.88770601413661
GCF_018861235.2,NZ_CP123373.1,Non_tRNA_Plasmid,0,319669,5.504700522472146,45.38381888766192,tRNA-,86.0136578773669
GCF_018861235.2,NZ_CP123374.1,Non_tRNA_Plasmid,0,125717,5.099394008847364,43.523151204689896,tRNA-,86.35506733377348
GCF_018861235.2,NZ_CP123375.1,Non_tRNA_Plasmid,0,2252,3.3525683861793087,28.774422735346363,tRNA-,56.749555950266426
GCF_018861255.2,NZ_CP123369.1,Non_tRNA_Plasmid,0,209862,5.321933807403983,42.24966882999304,tRNA-,84.4345331694161
GCF_018861255.2,NZ_CP123370.1,Non_tRNA_Plasmid,0,97908,4.990818179177067,52.21840911876456,tRNA-,89.84454794296687
GCF_018861255.2,NZ_CP123371.1,Non_tRNA_Plasmid,0,69881,4.844359111127357,43.139050671856445,tRNA-,87.48443783002533
GCF_018861255.2,NZ_CP123372.1,Non_tRNA_Plasmid,0,55812,4.7467275855591415,44.00845696266036,tRNA-,84.01777395542177
GCF_018866265.1,NZ_CP076447.1,Non_tRNA_Plasmid,0,21922,4.3408801734136455,40.09214487729222,tRNA-,72.17407170878569
GCF_018866365.1,NZ_CP076451.1,Non_tRNA_Plasmid,0,13427,4.127978988916909,40.41855961867879,tRNA-,64.91397929544947
GCF_018866365.1,NZ_CP076452.1,Non_tRNA_Plasmid,0,64075,4.806688614856282,41.53570035115099,tRNA-,74.30979321108076
GCF_018873185.1,NZ_CP071313.1,Non_tRNA_Plasmid,0,210847,5.323967426111069,58.93610058478422,tRNA-,85.36996020811299
GCF_018873185.1,NZ_CP071314.1,Non_tRNA_Plasmid,0,90919,4.958654650360564,58.94147537918367,tRNA-,88.61954047008877
GCF_018873185.1,NZ_CP071315.1,Non_tRNA_Plasmid,0,18766,4.273371711989729,61.1957796014068,tRNA-,81.99403175956517
GCF_018873185.1,NZ_CP071316.1,Non_tRNA_Plasmid,0,14143,4.150541541374087,63.38117796789932,tRNA-,88.0294138443046
GCF_018884065.1,NZ_CP048917.1,tRNA_Plasmid,3,92027,4.963915264635687,48.09458093820292,tRNA+,88.68810240472905
GCF_018884065.1,NZ_CP048919.1,Non_tRNA_Plasmid,0,2088,3.3197304943302246,47.270114942528735,tRNA-,59.05172413793103
GCF_018884065.1,NZ_CP048916.1,Non_tRNA_Plasmid,0,111334,5.046627812649876,51.726336968042105,tRNA-,82.89291680888138
GCF_018884065.1,NZ_CP048918.1,Non_tRNA_Plasmid,0,51479,4.711630101971664,46.37424969405,tRNA-,83.73705782940617
GCF_018884085.1,NZ_CP049149.1,tRNA_Plasmid,1,109716,5.040269965815521,50.66899996354224,tRNA+,85.9300375514966
GCF_018884085.1,NZ_CP049148.1,Non_tRNA_Plasmid,0,131195,5.117917283867479,56.84439193566829,tRNA-,87.65959068562064
GCF_018884105.1,NZ_CP049146.1,Non_tRNA_Plasmid,0,4170,3.6201360549737576,44.58033573141486,tRNA-,61.51079136690648
GCF_018884105.1,NZ_CP049145.1,Non_tRNA_Plasmid,0,137579,5.138552148433394,56.844431199529,tRNA-,88.29763263288729
GCF_018884125.1,NZ_CP049155.1,tRNA_Plasmid,1,100874,5.003779242435113,51.26395305034003,tRNA+,86.17780597577176
GCF_018884145.1,NZ_CP049153.1,Non_tRNA_Plasmid,0,6613,3.820398522703982,52.65386360199607,tRNA-,24.587932859519128
GCF_018884145.1,NZ_CP049152.1,tRNA_Plasmid,1,109716,5.040269965815521,50.66899996354224,tRNA+,85.9300375514966
GCF_018884145.1,NZ_CP049151.1,Non_tRNA_Plasmid,0,131195,5.117917283867479,56.84439193566829,tRNA-,87.65959068562064
GCF_018884185.1,NZ_CP063159.1,Non_tRNA_Plasmid,0,194776,5.2895354427392265,32.13948330389781,tRNA-,74.6169959337906
GCF_018884185.1,NZ_CP063160.1,Non_tRNA_Plasmid,0,375022,5.5740567455899805,32.281572814394885,tRNA-,75.92941214115439
GCF_018884185.1,NZ_CP063161.1,Non_tRNA_Plasmid,0,77992,4.892050057382281,31.42886449892297,tRNA-,69.1327315622115
GCF_018884225.1,NZ_CP065541.1,tRNA_Plasmid,9,132625,5.122625396909397,36.39359095193214,tRNA+,81.81112158341188
GCF_018884225.1,NZ_CP065542.1,Non_tRNA_Plasmid,0,24864,4.39557099712082,33.50627413127413,tRNA-,85.16328828828829
GCF_018884225.1,NZ_CP065543.1,Non_tRNA_Plasmid,0,38926,4.590239778308967,39.25910702358321,tRNA-,91.2089605918923
GCF_018884265.1,NZ_CP035816.1,Non_tRNA_Plasmid,0,52026,4.7162204366070295,46.432552954292085,tRNA-,83.15073232614462
GCF_018884265.1,NZ_CP035815.1,Non_tRNA_Plasmid,0,66338,4.821762373995989,51.183333835810544,tRNA-,85.71407036690886
GCF_018884265.1,NZ_CP035814.1,Non_tRNA_Plasmid,0,77924,4.891671237676262,45.90755094707664,tRNA-,80.73635850315692
GCF_018884265.1,NZ_CP035813.1,Non_tRNA_Plasmid,0,99955,4.999804523497631,53.16592466609974,tRNA-,85.30838877494872
GCF_018884285.1,NZ_CP035818.1,Non_tRNA_Plasmid,0,162860,5.211814430456818,49.75377624953949,tRNA-,84.47746530762618
GCF_018884305.1,NZ_CP035820.1,Non_tRNA_Plasmid,0,133987,5.127062663274156,49.31075402837589,tRNA-,84.33056938359691
GCF_018884305.1,NZ_CP035821.1,Non_tRNA_Plasmid,0,97229,4.98779581905728,54.1011426631972,tRNA-,85.73470878030217
GCF_018884325.1,NZ_CP035825.1,Non_tRNA_Plasmid,0,42841,4.631859599634449,53.13134614037954,tRNA-,81.1348941434607
GCF_018884325.1,NZ_CP035824.1,Non_tRNA_Plasmid,0,52003,4.716028398362953,47.09920581504913,tRNA-,83.73747668403746
GCF_018884325.1,NZ_CP035823.1,Non_tRNA_Plasmid,0,99306,4.996975489061046,47.15324350995911,tRNA-,81.0373995528971
GCF_018884345.1,NZ_CP035835.1,Non_tRNA_Plasmid,0,72087,4.857856952135354,51.39068070525893,tRNA-,87.18631653418785
GCF_018884345.1,NZ_CP035834.1,Non_tRNA_Plasmid,0,85171,4.930291746364134,49.2479834685515,tRNA-,88.04053022742482
GCF_018884345.1,NZ_CP035833.1,Non_tRNA_Plasmid,0,98355,4.992796442722197,47.19129683290122,tRNA-,80.2989171877383
GCF_018884365.1,NZ_CP035837.1,Non_tRNA_Plasmid,0,126275,5.101317377184387,49.07543060780044,tRNA-,80.39675311819441
GCF_018884365.1,NZ_CP035840.1,Non_tRNA_Plasmid,0,74294,4.870953741457618,50.327078902737775,tRNA-,85.9907933345896
GCF_018884365.1,NZ_CP035839.1,Non_tRNA_Plasmid,0,83042,4.919297800264788,48.49955444233039,tRNA-,85.94566604850557
GCF_018884365.1,NZ_CP035838.1,Non_tRNA_Plasmid,0,95151,4.978413356913105,53.04200691532407,tRNA-,85.4252714107051
GCF_018884385.1,NZ_CP035843.1,tRNA_Plasmid,4,119787,5.078409688382064,46.5526309198828,tRNA+,85.90331171162146
GCF_018884385.1,NZ_CP035842.1,Non_tRNA_Plasmid,0,147979,5.170200088156975,47.76894018745903,tRNA-,82.23126254400962
GCF_018884385.1,NZ_CP035845.1,Non_tRNA_Plasmid,0,36372,4.560767182415247,45.95568019355548,tRNA-,77.30122071923458
GCF_018884385.1,NZ_CP035844.1,Non_tRNA_Plasmid,0,93485,4.970741932371649,53.89313793656736,tRNA-,85.35380007487832
GCF_018884405.1,NZ_CP035847.1,Non_tRNA_Plasmid,0,141411,5.150483193431825,48.37459603566908,tRNA-,84.24733578010198
GCF_018884405.1,NZ_CP035849.1,Non_tRNA_Plasmid,0,61784,4.790876021830315,46.97980059562346,tRNA-,79.24543571151106
GCF_018884405.1,NZ_CP035848.1,Non_tRNA_Plasmid,0,63103,4.8000500066684575,50.54751755067113,tRNA-,88.28581842384672
GCF_018884425.1,NZ_CP035853.1,Non_tRNA_Plasmid,0,102083,5.00895342454618,47.46333865579969,tRNA-,81.32597983993418
GCF_018884425.1,NZ_CP035852.1,Non_tRNA_Plasmid,0,133955,5.126958928708564,52.02941286252846,tRNA-,86.28121384046881
GCF_018884425.1,NZ_CP035851.1,Non_tRNA_Plasmid,0,155153,5.190760177411963,50.038349242360766,tRNA-,82.94006561265331
GCF_018884425.1,NZ_CP035854.1,Non_tRNA_Plasmid,0,71003,4.851276698802467,50.23308874272918,tRNA-,85.34991479233271
GCF_018884445.1,NZ_CP035856.1,Non_tRNA_Plasmid,0,100284,5.001231648214799,47.55992979936979,tRNA-,80.05564197678592
