Plasmid_ID,Size_bp,size_group,tRNA_Group,Total_ARG_Count,log10_1p_ARG_count
NZ_CP023420.1,64940,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP032168.1,158987,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP032170.1,65672,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032176.1,90682,<100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP032174.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP032186.1,202373,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP032188.1,93870,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP032189.1,127285,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP032195.1,143515,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP032197.1,73502,<100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP032212.1,83015,<100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP032226.1,85410,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP032227.1,49701,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP018752.1,31835,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP018755.1,31833,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_AP018672.1,159072,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_AP018673.1,134879,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP022917.1,246577,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP022923.1,246577,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP022920.1,246577,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP022926.1,258210,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP032832.1,399913,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP028480.1,77910,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP033402.1,208288,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP033404.1,154986,≥100 kb,tRNA-,9.0,1.0
NZ_CP033628.1,110020,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP033629.1,67867,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP033775.1,74543,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP034046.1,345775,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP034048.1,76757,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP034125.1,109179,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP034126.1,85665,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP023841.1,96190,<100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP024709.1,47126,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP034282.1,193222,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP034283.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP034284.1,51479,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP078034.1,319619,≥100 kb,tRNA-,25.0,1.414973347970818
NZ_CP078036.1,69836,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP078037.1,6141,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP026022.1,193176,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP034761.1,81092,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP034762.1,6141,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP025578.1,80272,<100 kb,tRNA-,9.0,1.0
NZ_CP026133.1,105124,≥100 kb,tRNA-,9.0,1.0
NZ_CP026135.1,161567,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP026137.1,104887,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP026139.1,86594,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP026141.1,164501,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP026151.1,146984,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP026152.1,83260,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP026156.1,77359,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP026158.1,95560,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP036188.1,251327,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP036193.1,164195,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP036192.1,165052,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP036197.1,6140,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP036195.1,67237,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP036191.1,216586,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP036337.1,225575,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP036336.1,242563,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP036368.1,59798,<100 kb,tRNA-,9.0,1.0
NZ_CP036367.1,55373,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP036366.1,82649,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP036443.1,207854,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP036440.1,51570,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP036441.1,19305,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP031850.1,239020,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP034777.1,109503,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP037744.1,121239,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP040535.1,177591,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP040541.1,177585,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP040547.1,177587,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP040730.1,79244,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP040731.1,56271,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP040728.1,53955,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP040726.1,339117,≥100 kb,tRNA-,9.0,1.0
NZ_CP032165.1,130628,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP032166.1,99048,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP041083.1,179254,≥100 kb,tRNA-,27.0,1.4471580313422192
NZ_CP041084.1,158439,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP041085.1,63499,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP041086.1,61718,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP033956.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP033957.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP033962.1,136159,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP044029.1,166344,≥100 kb,tRNA-,9.0,1.0
NZ_CP040362.1,74011,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP041645.1,114444,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP054402.1,147763,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP054399.1,147763,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP054405.1,147761,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP041641.1,144138,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP041640.1,222330,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP041642.1,121851,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP082755.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP082756.1,87095,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP082761.1,133771,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP082762.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP082767.1,133376,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP082768.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP041928.1,202623,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP041930.1,86019,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP041931.1,51479,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP043048.1,71836,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP043049.1,212420,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP043933.1,247938,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP043935.1,179179,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP043936.1,82768,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP044035.1,114306,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP044036.1,151028,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP044037.1,23368,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP044032.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP044034.1,114663,≥100 kb,tRNA+,3.0,0.6020599913279624
NZ_CP044043.1,72634,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP044045.1,138560,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP044259.1,144422,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041375.1,134972,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP041376.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP042483.1,208956,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP042484.1,15010,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP042486.1,6953,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP042522.1,87731,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP035205.1,58460,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035204.1,141746,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP035212.1,69596,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP035213.1,73685,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035198.1,46873,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP035200.1,40255,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035195.1,60128,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP026019.1,305423,≥100 kb,tRNA-,24.0,1.3979400086720377
NZ_CP026018.1,76297,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP026020.1,41874,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP026025.1,81180,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP063012.1,164278,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP063002.1,3223,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP062987.1,146591,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP062988.1,63454,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP062990.1,8350,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP063020.1,79562,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP063009.1,103524,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP063010.1,84069,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP034417.1,128299,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP041947.1,47983,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP041948.1,75307,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP041949.1,174723,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP046382.1,204070,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP046384.1,113102,≥100 kb,tRNA-,9.0,1.0
NZ_CP046613.1,237090,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP046614.1,230910,≥100 kb,tRNA-,9.0,1.0
NZ_CP046950.1,204047,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP046952.1,113105,≥100 kb,tRNA-,9.0,1.0
NZ_CP046940.1,153682,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP046942.1,102826,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP032242.1,96030,<100 kb,tRNA-,9.0,1.0
NZ_CP032243.1,84855,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP047161.1,127240,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP047194.1,142228,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP047195.1,87117,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP045195.1,50514,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP045676.1,146858,≥100 kb,tRNA-,9.0,1.0
NZ_CP045677.1,128536,≥100 kb,tRNA+,3.0,0.6020599913279624
NZ_CP045680.1,6141,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040123.1,227415,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP040124.1,72060,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP030294.1,164198,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP030297.1,185726,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP030299.1,54035,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP030301.1,148021,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP030304.1,153373,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP030305.1,110786,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP030308.1,79463,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP030309.1,65112,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP030310.1,55833,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP030316.1,64018,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039809.1,205652,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP039810.1,153556,≥100 kb,tRNA-,9.0,1.0
NZ_CP039811.1,53097,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039820.1,172001,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP039821.1,63046,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_AP019667.1,88953,<100 kb,tRNA-,9.0,1.0
NZ_AP019668.1,81239,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP040859.1,60832,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP047634.1,174647,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP047339.1,35955,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP047338.1,50845,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP047337.1,345655,≥100 kb,tRNA-,23.0,1.380211241711606
NZ_CP034322.1,150094,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP045264.1,129252,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP040036.1,65499,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040034.1,176345,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP040035.1,148625,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP040031.1,65499,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040029.1,176345,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP040030.1,148625,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP040039.1,151220,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP040025.1,150325,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040024.1,155920,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP059470.1,211813,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP059469.1,289419,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP058941.1,208077,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP058942.1,99664,<100 kb,tRNA-,17.0,1.255272505103306
NZ_CP058943.1,60771,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP058945.1,50126,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP053774.1,11154,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP053778.1,6030,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP053772.1,317680,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP054172.1,32976,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP054171.1,92972,<100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP053767.1,211810,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053768.1,97846,<100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP053766.1,307718,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP060425.1,47630,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP060423.1,74731,<100 kb,tRNA-,9.0,1.0
NZ_CP060426.1,6047,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP023338.1,288040,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_AP023340.1,160398,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_AP023341.1,71220,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP050361.1,107451,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP050364.1,119981,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP050367.1,103085,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP050368.1,6812,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP050372.1,76387,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP050374.1,193462,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP050375.1,51140,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP050379.1,225540,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP050380.1,353810,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP050381.1,71402,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP061390.1,183887,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP061394.1,43501,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP061382.1,136387,≥100 kb,tRNA-,9.0,1.0
NZ_CP061383.1,5488,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP061406.1,85405,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP061407.1,68514,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP061397.1,177258,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP061398.1,121507,≥100 kb,tRNA+,7.0,0.9030899869919435
NZ_CP061401.1,77139,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP061386.1,186866,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP061387.1,114416,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP061388.1,13636,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP050827.1,186278,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP042976.1,43296,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_AP023150.1,86902,<100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP042883.1,194856,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP054265.1,168717,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054266.1,89626,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP054267.1,57419,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP054305.1,125232,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP054764.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054765.1,87095,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP054722.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054723.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054758.1,123177,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP054759.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054734.1,123177,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP054735.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054728.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054729.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054740.1,123177,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP054741.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054746.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054747.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054752.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054753.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054770.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054771.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054776.1,133772,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054777.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054782.1,133771,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054783.1,87095,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP076548.1,221626,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP076553.1,162180,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP076554.1,123686,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP039937.1,54473,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039938.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039940.1,54444,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039941.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039943.1,54473,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039944.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039946.1,54251,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP039947.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039949.1,56374,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP039950.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039952.1,156332,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP039953.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039955.1,156332,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP039956.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039958.1,54469,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP039959.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP039961.1,54467,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP039962.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP049717.1,190737,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP049718.1,55778,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP049720.1,204699,≥100 kb,tRNA-,9.0,1.0
NZ_CP049949.1,43417,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP049948.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP049952.1,37432,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP049951.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP049955.1,54471,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP049954.1,63589,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP058961.1,108036,≥100 kb,tRNA-,23.0,1.380211241711606
NZ_CP058962.1,88061,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP059311.1,286241,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP059309.1,35866,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP059315.1,101059,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP059314.1,49681,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP056302.1,267374,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP056435.1,136301,≥100 kb,tRNA-,9.0,1.0
NZ_CP056879.1,199477,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP056880.1,107020,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP056884.1,198658,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP056885.1,107020,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP057318.1,44303,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP057724.1,48464,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP066536.1,154728,≥100 kb,tRNA-,9.0,1.0
NZ_CP066535.1,192589,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP066529.1,144228,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP066530.1,223344,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP066525.1,206852,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP066524.1,149116,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP066518.1,149181,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP066519.1,228076,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP021911.1,80272,<100 kb,tRNA-,9.0,1.0
NZ_AP021931.1,130287,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP054287.1,156980,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP054288.1,43620,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_AP022080.1,176026,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_AP022081.1,55445,<100 kb,tRNA-,9.0,1.0
NZ_CP060283.1,111136,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP060284.1,71861,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP047272.1,271744,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP060745.1,92237,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP060746.1,72636,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP072906.1,372862,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP061054.1,6103,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP061055.1,70762,<100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP061063.1,6103,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP061064.1,66330,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP053036.1,248660,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP053037.1,85168,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP053039.1,8312,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP061352.1,108694,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP061353.1,73483,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP061701.1,334893,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP061833.1,193300,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP061834.1,47819,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP060050.1,199783,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP061843.1,173471,≥100 kb,tRNA-,25.0,1.414973347970818
NZ_CP031936.1,133770,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP031937.1,87094,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP062793.1,116956,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP062794.1,15947,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_AP023454.1,93470,<100 kb,tRNA-,17.0,1.255272505103306
NZ_AP023455.1,185769,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_AP023456.1,56841,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP063148.1,159093,≥100 kb,tRNA-,4.0,0.6989700043360189
