task,run,seed,Code,Product,normalized_gain_pct
regression,2,43,WAE,bacilysin biosynthesis protein BacA,0.0
regression,2,43,WAF,bacilysin biosynthesis protein bacA,0.0
regression,2,43,WAG,bacilysin exporter BacE,0.0
regression,2,43,WAH,bacitracin ABC transporter ATP-binding protein,0.0
regression,2,43,WAI,bacitracin ABC transporter ATP-binding protein BceA,0.0
regression,2,43,WAJ,bacitracin ABC transporter ATP-binding protein BcrA,0.0
regression,2,43,WAK,bacitracin ABC transporter permease,0.0
regression,2,43,WAL,bacitracin ABC transporter permease BceB,0.0
regression,2,43,WAM,bacitracin ABC transporter permease BcrB,0.0
regression,2,43,WAN,bacitracin resistance transcriptional activator BcrR,0.0
regression,2,43,WAO,bacitracin resistance undecaprenyl-diphosphatase,0.0
regression,2,43,WAP,bacitracin resistance undecaprenyl-diphosphatase BcrD,0.0
regression,2,43,WAQ,bacterial Ig-like domain-containing protein,0.0
regression,2,43,WAR,"bacterial ammonia monooxygenase, subunit AmoA",0.0
regression,2,43,WAS,"bacterial ammonia monooxygenase, subunit AmoB",0.0
regression,2,43,WAT,"bacterial ammonia monooxygenase, subunit AmoC",0.0
regression,2,43,WAU,bacterial lipid A biosynthesis acyltransferase family protein,0.0
regression,2,43,WAV,bacterial proteasome activator family protein,0.0
regression,2,43,WAW,bacterial transcriptional activator domain-containing protein,0.0
regression,2,43,WAX,bacterio-opsin activator,0.0
regression,2,43,WAY,bacterio-opsin activator domain-containing protein,0.0
regression,2,43,WAZ,bacteriochlorophyll 4-vinyl reductase,0.0
regression,2,43,WBA,bacteriocin,0.0
regression,2,43,WBB,bacteriocin 32,0.0
regression,2,43,WBC,bacteriocin 51 precursor BacA,0.0
regression,2,43,WBD,bacteriocin ABC transporter ATP-binding protein,0.0
regression,2,43,WBE,bacteriocin UviB,0.0
regression,2,43,WBF,bacteriocin biosynthesis cyclodehydratase,0.0
regression,2,43,WBG,bacteriocin class II family protein,0.0
regression,2,43,WBH,bacteriocin colicin N,0.0
regression,2,43,WBI,bacteriocin fulvocin C-related protein,0.0
regression,2,43,WBJ,bacteriocin immunity protein,1.8332829965454304e-05
regression,2,43,WBK,bacteriocin leader domain-containing protein,0.0
regression,2,43,WBL,bacteriocin maturation protein,0.0
regression,2,43,WBM,bacteriocin microcin,0.0
regression,2,43,WBN,bacteriocin secretion accessory protein,0.0
regression,2,43,WBO,bacteriocin sublancin-168,0.0
regression,2,43,WBP,bacteriocin transporter,0.0
regression,2,43,WBQ,"bacteriocin, lactobin A family protein",0.0
regression,2,43,WBR,bacteriocin-associated integral membrane family protein,0.0
regression,2,43,WBS,bacteriocin-like WGxF protein,0.0
regression,2,43,WBT,bacteriocin-like peptide,0.0
regression,2,43,WBU,bacteriocin-like prepeptide,0.0
regression,2,43,WBV,bacteriocin-like protein SboX,0.0
regression,2,43,WBW,bacteriocin-type signal sequence,0.0
regression,2,43,WBX,bacterioferritin,0.0008870024534139059
regression,2,43,WBY,bacterioferritin comigratory protein,0.0
regression,2,43,WBZ,bacterioferritin-associated ferredoxin,0.0
regression,2,43,WCA,bacteriohemerythrin,0.0
regression,2,43,WCB,bacteriohopanetetrol glucosamine biosynthesis glycosyltransferase HpnI,0.0
regression,2,43,WCC,bacteriophage Gp15 family protein,0.0
regression,2,43,WCD,bacteriophage N4 adsorption protein A,0.0
regression,2,43,WCE,"bacteriophage N4 receptor, outer membrane subunit",0.0
regression,2,43,WCF,bacteriophage T4 gp5 trimerisation domain-containing protein,0.0
regression,2,43,WCG,bacteriophage abortive infection AbiH family protein,0.0008729286883004746
regression,2,43,WCH,bacteriophage adsorption protein NfrA,0.0
regression,2,43,WCI,bacteriophage antitermination protein Q,0.0012811232383737024
regression,2,43,WCJ,bacteriophage holin,0.0
regression,2,43,WCK,bacteriophage lambda head decoration D family protein,0.0
regression,2,43,WCL,bacteriophage protein,0.0
regression,2,43,WCM,bacteriophage related protein,0.0
regression,2,43,WCN,bacteriophage replication protein A,0.0
regression,2,43,WCO,bacteriophage terminase small subunit,0.0
regression,2,43,WCP,bacteriophytochrome BphP,0.0
regression,2,43,WCQ,bacteriorhodopsin,0.0
regression,2,43,WCR,bacteriorhodopsin-like,0.0
regression,2,43,WCS,bacteroid development protein BacA,0.0
regression,2,43,WCT,bactofencin A family cationic bacteriocin,0.0
regression,2,43,WCU,bactofilin family protein,0.0
regression,2,43,WCV,bactoprenol glucosyl transferase,0.0
regression,2,43,WCW,barnase inhibitor,0.0
regression,2,43,WCX,barstar family protein,0.0
regression,2,43,WCY,base excision DNA repair protein,0.0
regression,2,43,WCZ,baseplate,0.00020752926286117068
regression,2,43,WDA,baseplate J/gp47 family protein,1.2267518710596036e-05
regression,2,43,WDB,baseplate assembly protein,0.0
regression,2,43,WDC,baseplate assembly protein W,0.0
regression,2,43,WDD,baseplate hub protein,0.0
regression,2,43,WDE,baseplate multidomain protein megatron,0.0
regression,2,43,WDF,baseplate protein,0.0018678134427088397
regression,2,43,WDG,baseplate wedge protein 53,0.0
regression,2,43,WDH,basic amino acid ABC transporter substrate-binding protein,0.0
regression,2,43,WDI,basic amino acid/polyamine antiporter,0.0
regression,2,43,WDJ,basic secretory family protein,0.0
regression,2,43,WDK,basic secretory protein-like protein,0.0
regression,2,43,WDL,bb3-type cytochrome oxidase subunit III,0.0
regression,2,43,WDM,bclA protein,0.0
regression,2,43,WDN,benenodin family lasso peptide,0.0
regression,2,43,WDO,benzaldehyde dehydrogenase,0.0
regression,2,43,WDP,"benzoate 1,2-dioxygenase electron transfer component BenC",0.0
regression,2,43,WDQ,"benzoate 1,2-dioxygenase large subunit",0.0
regression,2,43,WDR,"benzoate 1,2-dioxygenase small subunit",0.0
regression,2,43,WDS,benzoate diol dehydrogenase BenD,0.0
regression,2,43,WDT,benzoate transporter,0.0
regression,2,43,WDU,benzoate-CoA ligase family protein,0.0
regression,2,43,WDV,benzoate/H(+) symporter BenE,0.0
regression,2,43,WDW,benzoate/H(+) symporter BenE family transporter,0.0
regression,2,43,WDX,"benzoyl-CoA 2,3-epoxidase subunit BoxA",0.0
regression,2,43,WDY,"benzoyl-CoA 2,3-epoxidase subunit BoxB",0.0
regression,2,43,WDZ,benzoylformate decarboxylase,0.0
regression,2,43,WEA,benzylsuccinate synthase,0.0
regression,2,43,WEB,bestrophin family ion channel,0.0
regression,2,43,WEC,bestrophin family protein,0.0
regression,2,43,WED,beta (1-6) glucans synthase,0.0
regression,2,43,WEE,beta 1-4 rhamnosyltransferase Cps2T,0.0
regression,2,43,WEF,beta and gamma crystallin,0.0
regression,2,43,WEG,beta family protein,0.0
regression,2,43,WEH,beta galactosidase jelly roll domain-containing protein,0.0
regression,2,43,WEI,beta strand repeat-containing protein,3.597224892244292e-05
regression,2,43,WEJ,beta type acid-soluble spore protein SspB,0.0
regression,2,43,WEK,"beta-1,3-glucanase family protein",0.0
regression,2,43,WEL,"beta-1,4-glucuronosyltransferase WelK",0.0
regression,2,43,WEM,"beta-1,4-xylanase",0.0
regression,2,43,WEN,"beta-1,6-N-acetylglucosaminyltransferase",0.0
regression,2,43,WEO,"beta-1,6-galactofuranosyltransferase",0.0
regression,2,43,WEP,beta-2 toxin CPB2,0.0
regression,2,43,WEQ,beta-3-deoxy-D-manno-oct-2-ulosonic acid transferase,0.0
regression,2,43,WER,beta-Ala-His dipeptidase,0.0
regression,2,43,WES,beta-CASP ribonuclease aCPSF1,0.0
regression,2,43,WET,beta-L-arabinofuranosidase domain-containing protein,0.0
regression,2,43,WEU,beta-N-acetylglucosaminidase LytD,0.0
regression,2,43,WEV,beta-N-acetylglucosaminidase domain-containing protein,0.0
regression,2,43,WEW,beta-N-acetylhexosaminidase,0.0
regression,2,43,WEX,beta-N-acetylhexosaminidase family protein,0.0
regression,2,43,WEY,beta-agarase,0.0
regression,2,43,WEZ,beta-aspartyl-peptidase,0.0
regression,2,43,WFA,beta-barrel assembly-enhancing protease,0.0
regression,2,43,WFB,beta-barrel fold lipoprotein,0.0
regression,2,43,WFC,"beta-carotene 15,15'-dioxygenase, Brp/Blh family",0.0
regression,2,43,WFD,"beta-carotene 15,15'-monooxygenase",0.0
regression,2,43,WFE,beta-channel forming cytolysin,0.0
regression,2,43,WFF,beta-channel forming cytolysin CPB,0.0
regression,2,43,WFG,beta-channel forming toxin NetE,0.0
regression,2,43,WFH,beta-class carbonic anhydrase,0.0013154284720412119
regression,2,43,WFI,beta-class phenol-soluble modulin,0.0
regression,2,43,WFJ,beta-eliminating lyase-related protein,0.0
regression,2,43,WFK,beta-etherase,0.0
regression,2,43,WFL,beta-fructofuranosidase,0.0
regression,2,43,WFM,beta-galactosidase,0.0
regression,2,43,WFN,beta-galactosidase Bga,0.0
regression,2,43,WFO,beta-galactosidase GalA,0.0
regression,2,43,WFP,beta-galactosidase GalB,0.0
regression,2,43,WFQ,beta-galactosidase GanA,0.0
regression,2,43,WFR,beta-galactosidase YesZ,0.0
regression,2,43,WFS,beta-galactosidase domain 4-containing protein,0.0
regression,2,43,WFT,beta-galactosidase family protein,0.0
regression,2,43,WFU,beta-galactosidase small subunit,0.0
regression,2,43,WFV,beta-galactosidase subunit alpha,0.0
regression,2,43,WFW,beta-galactosidase subunit beta,0.0
regression,2,43,WFX,beta-galactosidase trimerization domain-containing protein,0.0
regression,2,43,WFY,beta-glucanase,0.0
regression,2,43,WFZ,beta-glucosidase,0.00019531469562879012
regression,2,43,WGA,beta-glucosidase BglX,0.0
regression,2,43,WGB,beta-glucosidase H,0.0
regression,2,43,WGC,beta-glucosidase family protein,0.0
regression,2,43,WGD,beta-glucosidase/6-phospho-beta- glucosidase/beta-galactosidase,0.0
regression,2,43,WGE,beta-glucoside kinase BglK,0.0
regression,2,43,WGF,beta-glucoside-specific PTS transporter subunit IIABC,9.3109275162056e-05
regression,2,43,WGG,beta-glucuronidase,0.0
regression,2,43,WGH,beta-glucuronidase AbsR1,0.0
regression,2,43,WGI,beta-hydroxyacyl-ACP dehydratase,0.0
regression,2,43,WGJ,beta-hydroxyaspartate dehydratase BhcB,0.0
regression,2,43,WGK,beta-ketoacyl reductase,0.0
regression,2,43,WGL,beta-ketoacyl synthase,0.0
regression,2,43,WGM,beta-ketoacyl synthase N-terminal-like domain-containing protein,0.00011470164854377199
regression,2,43,WGN,beta-ketoacyl synthase chain length factor,0.0
regression,2,43,WGO,beta-ketoacyl-ACP reductase,9.381154890984691e-05
regression,2,43,WGP,beta-ketoacyl-ACP synthase,0.0
regression,2,43,WGQ,beta-ketoacyl-ACP synthase 3,0.0
regression,2,43,WGR,beta-ketoacyl-ACP synthase I,0.0
regression,2,43,WGS,beta-ketoacyl-ACP synthase II,1.0429115174170571e-05
regression,2,43,WGT,beta-ketoacyl-ACP synthase III,0.0
regression,2,43,WGU,beta-ketoacyl-ACP synthase III FabHB,0.0
regression,2,43,WGV,beta-ketoacyl-[acyl-carrier-protein] synthase,0.0
regression,2,43,WGW,beta-ketoacyl-[acyl-carrier-protein] synthase II,0.0
regression,2,43,WGX,beta-ketoacyl-[acyl-carrier-protein] synthase family protein,0.0
regression,2,43,WGY,beta-ketoadipyl CoA thiolase,0.0
regression,2,43,WGZ,beta-ketothiolase BktB,0.0
regression,2,43,WHA,beta-lactam response regulator transcription factor BlrA,0.0
regression,2,43,WHB,beta-lactam sensor histidine kinase BlrB,0.0
regression,2,43,WHC,beta-lactam sensor/signal transducer,0.0
regression,2,43,WHD,beta-lactam sensor/signal transducer BlaR1,0.0
regression,2,43,WHE,beta-lactam sensor/signal transducer MecR1,0.0
regression,2,43,WHF,beta-lactamase,0.0
regression,2,43,WHG,beta-lactamase CTX-M-14,0.0
regression,2,43,WHH,beta-lactamase family protein,0.0
regression,2,43,WHI,beta-lactamase hydrolase domain-containing protein,0.0
regression,2,43,WHJ,beta-lactamase inhibitory protein BLIP,0.0
regression,2,43,WHK,beta-lactamase regulator AmpE,0.0
regression,2,43,WHL,beta-lactamase transcriptional regulator PenR,0.0
regression,2,43,WHM,beta-lactamase transcriptional regulator SedR,0.0
regression,2,43,WHN,beta-mannosidase,0.0
regression,2,43,WHO,beta-methylarginine biosynthesis bifunctional aminotransferase,0.0
regression,2,43,WHP,beta-phosphoglucomutase,0.0
regression,2,43,WHQ,beta-phosphoglucomutase family hydrolase,0.0
regression,2,43,WHR,beta-prism lectin domain-containing protein,0.0
regression,2,43,WHS,beta-propeller domain-containing protein,0.0
regression,2,43,WHT,beta-propeller fold lactonase family protein,0.0
regression,2,43,WHU,beta-ribofuranosylaminobenzene 5'-phosphate synthase,0.0
regression,2,43,WHV,beta-ribofuranosylaminobenzene 5'-phosphate synthase family protein,0.0
regression,2,43,WHW,beta-sandwich domain-containing protein,0.0
regression,2,43,WHX,beta-xylosidase,0.0
regression,2,43,WHY,beta/gamma crystallin domain-containing protein,0.0
regression,2,43,WHZ,beta/gamma crystallin family protein,0.0
regression,2,43,WIA,beta/gamma crystallin-related protein,0.0
regression,2,43,WIB,beta2-toxin,0.0
regression,2,43,WIC,betaine reductase selenoprotein B,0.0
regression,2,43,WID,betaine--homocysteine S-methyltransferase,0.0
regression,2,43,WIE,betaine-aldehyde dehydrogenase,1.40888450575039e-05
regression,2,43,WIF,betaine/proline/choline family ABC transporter ATP-binding protein,0.0
regression,2,43,WIG,bfpT-regulated chaperone,0.0
regression,2,43,WIH,bh protein,0.0
regression,2,43,WII,bi-component gamma-hemolysin HlgAB subunit A,0.0
regression,2,43,WIJ,bi-component gamma-hemolysin HlgAB/HlgCB subunit B,0.0
regression,2,43,WIK,bi-component gamma-hemolysin HlgCB subunit C,0.0
regression,2,43,WIL,bi-component leukocidin LukGH subunit G,0.0
regression,2,43,WIM,bi-component leukocidin LukGH subunit H,0.0
regression,2,43,WIN,bi-domain-containing oxidoreductase,0.0
regression,2,43,WIO,bicarbonate transporter BicA,0.0
regression,2,43,WIP,bidirectional NAD-reducing hydrogenase diaphorase subunit HoxF,0.0
regression,2,43,WIQ,bidirectional NAD-reducing hydrogenase diaphorase subunit HoxU,0.0
regression,2,43,WIR,bidirectional NAD-reducing hydrogenase subunit HoxH,0.0
regression,2,43,WIS,bidirectional hydrogenase complex protein HoxE,0.0
regression,2,43,WIT,bidirectional hydrogenase complex protein HoxU,0.0
regression,2,43,WIU,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",0.0
regression,2,43,WIV,bifunctional 1-(5-phosphoribosyl)-5-((5- phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase/phosphoribosylanthranilate isomerase PriA,0.0
regression,2,43,WIW,"bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase",0.0
regression,2,43,WIX,"bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0.0
regression,2,43,WIY,bifunctional 2-dehydro-3-deoxygluconokinase/2-dehydro-3- deoxygalactonokinase,0.0
regression,2,43,WIZ,bifunctional 2-keto-4-hydroxyglutarate aldolase/2-keto-3-deoxy-6-phosphogluconate aldolase,0.0
regression,2,43,WJA,bifunctional 2-methylcitrate dehydratase/aconitate hydratase,0.0
regression,2,43,WJB,bifunctional 2-methylcitrate synthase/citrate synthase,0.0
regression,2,43,WJC,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,0.0
regression,2,43,WJD,bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL,0.0
regression,2,43,WJE,bifunctional 3'-5' exonuclease/DNA polymerase,0.0
regression,2,43,WJF,"bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II",0.0
regression,2,43,WJG,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",0.0
regression,2,43,WJH,bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase,0.0
regression,2,43,WJI,bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase,0.0
regression,2,43,WJJ,bifunctional 3-demethylubiquinol 3-O-methyltransferase/2-polyprenyl-6-hydroxyphenol methylase,0.0
regression,2,43,WJK,bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase,0.0
regression,2,43,WJL,bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase type II,0.0
regression,2,43,WJM,bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase,0.0
regression,2,43,WJN,"bifunctional 3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",0.0
regression,2,43,WJO,bifunctional 3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit,0.0
regression,2,43,WJP,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,0.0029930655531225517
regression,2,43,WJQ,bifunctional 4-hydroxy-3-methylbut-2-enyl diphosphate reductase/30S ribosomal protein S1,0.0
regression,2,43,WJR,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase",0.0
regression,2,43,WJS,"bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase",0.0
regression,2,43,WJT,"bifunctional 5,6,7,8-tetrahydromethanopterin hydro-lyase/3-hexulose-6-phosphate synthase",0.0
regression,2,43,WJU,bifunctional 5-dehydro-2-deoxygluconokinase/5-dehydro-2- deoxyphosphogluconate aldolase,0.0
regression,2,43,WJV,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,6.14950745959343e-05
regression,2,43,WJW,bifunctional ADP-heptose synthase,0.0
regression,2,43,WJX,bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE,0.0
regression,2,43,WJY,bifunctional DNA primase/helicase,0.00015701999967198175
regression,2,43,WJZ,bifunctional DNA primase/polymerase,0.0
regression,2,43,WKA,bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada,0.0
regression,2,43,WKB,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,0.0
regression,2,43,WKC,bifunctional DedA family/phosphatase PAP2 family protein,0.0
regression,2,43,WKD,bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2- carboxylate reductase,0.0
regression,2,43,WKE,bifunctional FO biosynthesis protein CofGH,0.0
regression,2,43,WKF,bifunctional GNAT family N-acetyltransferase/ATP-binding protein,0.0
regression,2,43,WKG,bifunctional GNAT family N-acetyltransferase/GrpB family protein,0.0
regression,2,43,WKH,bifunctional GNAT family N-acetyltransferase/NUDIX hydrolase,0.0
