phylum,Genome_ID,Replicon_ID,all_CDS_n,nonhypothetical_CDS_n,nonhypothetical_coding_nt_n,informative_family_n,plasmid_CCI_big_gene
Pseudomonadota,GCF_024532305.1,NZ_CP099899.1,119,52,58731,4,1.0718758896368217
Pseudomonadota,GCF_024532325.1,NZ_CP099904.1,125,64,61584,3,0.9930828112663096
Pseudomonadota,GCF_024532365.1,NZ_CP099909.1,93,48,47031,3,0.9793448472897748
Pseudomonadota,GCF_024585465.1,NZ_CP073940.1,113,61,71670,3,1.030783120233537
Pseudomonadota,GCF_024585545.1,NZ_CP073955.1,88,46,50556,2,1.0252178269418128
Pseudomonadota,GCF_024585585.1,NZ_CP073964.1,107,45,45804,2,0.984637798462161
Pseudomonadota,GCF_024585605.1,NZ_CP073971.1,120,60,69738,3,1.0743836306505383
Pseudomonadota,GCF_024585745.1,NZ_CP073997.1,118,56,67296,4,1.0444589601840202
Pseudomonadota,GCF_024585805.1,NZ_CP074008.1,114,61,70584,3,1.026881503260166
Pseudomonadota,GCF_024585925.1,NZ_CP074035.1,84,41,46428,2,0.9744433338886112
Pseudomonadota,GCF_024585945.1,NZ_CP074043.1,98,45,50316,1,1.094488188976378
Pseudomonadota,GCF_024611115.1,NZ_CP084402.1,39,34,29739,1,1.4627659574468086
Pseudomonadota,GCF_024628885.1,NZ_CP102393.1,109,58,72927,1,1.1949367088607594
Pseudomonadota,GCF_024637995.1,NZ_CP097387.1,118,70,80544,1,0.873015873015873
Pseudomonadota,GCF_024637995.1,NZ_CP097389.1,50,40,33024,1,1.047361299052774
Pseudomonadota,GCF_024662255.1,NZ_CP097214.1,110,90,67560,1,0.97514033680834
Pseudomonadota,GCF_024662395.1,NZ_CP100135.1,98,54,64431,1,0.1670792079207921
Pseudomonadota,GCF_024662415.1,NZ_CP100138.1,174,107,132930,1,0.1649605147704007
Pseudomonadota,GCF_024662455.1,NZ_CP100148.1,117,80,89355,1,0.1555834378920954
Pseudomonadota,GCF_024662455.1,NZ_CP100149.1,124,74,87621,1,0.1744022503516174
Pseudomonadota,GCF_024662475.1,NZ_CP100154.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024662475.1,NZ_CP100155.1,118,70,85197,1,0.1720952843947496
Pseudomonadota,GCF_024662615.1,NZ_CP100160.1,116,70,59223,1,0.1283422459893048
Pseudomonadota,GCF_024662615.1,NZ_CP100161.1,113,64,63990,1,0.1934306569343065
Pseudomonadota,GCF_024662735.1,NZ_CP100166.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024662735.1,NZ_CP100167.1,118,70,85197,1,0.1720952843947496
Pseudomonadota,GCF_024662895.1,NZ_CP100172.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024662895.1,NZ_CP100173.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024663015.1,NZ_CP100184.1,167,98,103188,1,0.1635124905374716
Pseudomonadota,GCF_024663135.1,NZ_CP100177.1,127,70,74154,1,0.1090308370044052
Pseudomonadota,GCF_024663135.1,NZ_CP100179.1,126,74,85893,1,0.1723163841807909
Pseudomonadota,GCF_024663255.1,NZ_CP100190.1,96,54,64626,1,0.162862430598396
Pseudomonadota,GCF_024663375.1,NZ_CP100195.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024663375.1,NZ_CP100196.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024663615.1,NZ_CP100201.1,123,83,93624,1,0.1454689984101748
Pseudomonadota,GCF_024663615.1,NZ_CP100202.1,119,71,85269,1,0.1774115365971885
Pseudomonadota,GCF_024663775.1,NZ_CP100207.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024663775.1,NZ_CP100208.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024663895.1,NZ_CP100213.1,123,83,93555,1,0.1453534551231136
Pseudomonadota,GCF_024663895.1,NZ_CP100214.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024663975.1,NZ_CP100219.1,122,82,89655,1,0.1354515050167224
Pseudomonadota,GCF_024663975.1,NZ_CP100220.1,117,67,78255,1,0.1809815950920245
Pseudomonadota,GCF_024663995.1,NZ_CP100225.1,123,83,93552,1,0.1453534551231136
Pseudomonadota,GCF_024663995.1,NZ_CP100226.1,118,70,85197,1,0.1720952843947496
Pseudomonadota,GCF_024664035.1,NZ_CP100231.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024664035.1,NZ_CP100232.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024664055.1,NZ_CP100241.1,114,68,80202,1,0.1529358215748748
Pseudomonadota,GCF_024664055.1,NZ_CP100242.1,115,67,75180,1,0.1410321921308124
Pseudomonadota,GCF_024664075.1,NZ_CP100246.1,159,93,101886,1,0.1388994307400379
Pseudomonadota,GCF_024664095.1,NZ_CP100252.1,190,117,130809,1,0.1740139211136891
Pseudomonadota,GCF_024664095.1,NZ_CP100253.1,182,118,105051,1,0.1549738219895288
Pseudomonadota,GCF_024664095.1,NZ_CP100255.1,123,76,73515,1,0.1717011128775835
Pseudomonadota,GCF_024664135.1,NZ_CP100258.1,329,207,230904,2,0.2587676408338486
Pseudomonadota,GCF_024664135.1,NZ_CP100259.1,142,95,103569,2,0.267887134560472
Pseudomonadota,GCF_024664135.1,NZ_CP100261.1,107,64,67311,2,0.2957035914623744
Pseudomonadota,GCF_024664155.1,NZ_CP100272.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024664155.1,NZ_CP100273.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_024664175.1,NZ_CP100278.1,123,83,93660,1,0.1452380952380952
Pseudomonadota,GCF_024664175.1,NZ_CP100279.1,118,70,85197,1,0.1720952843947496
Pseudomonadota,GCF_024664215.1,NZ_CP100289.1,95,61,75822,1,0.1314553990610328
Pseudomonadota,GCF_024664235.1,NZ_CP100293.1,163,122,118683,1,0.1645649432534678
Pseudomonadota,GCF_024664255.1,NZ_CP100298.1,253,173,175206,1,0.1711730892058761
Pseudomonadota,GCF_024664275.1,NZ_CP100303.1,119,73,92061,1,0.1075268817204301
Pseudomonadota,GCF_024700875.2,NZ_CP116989.1,103,51,49722,3,0.9269245669665004
Pseudomonadota,GCF_024700885.2,NZ_CP117014.1,110,51,46269,4,0.9517346989126644
Pseudomonadota,GCF_024734135.1,NZ_CP102873.1,106,54,65643,2,1.0036166188044575
Pseudomonadota,GCF_024734835.1,NZ_CP102949.1,107,49,49278,2,1.0588199013157895
Pseudomonadota,GCF_024735225.1,NZ_CP102674.1,93,43,41730,2,0.963395349159335
Pseudomonadota,GCF_024735245.1,NZ_CP102677.1,95,44,43500,2,0.9612225401848352
Pseudomonadota,GCF_024749465.1,NZ_CP087310.1,110,46,60687,1,0.843103448275862
Pseudomonadota,GCF_024749605.1,NZ_CP087333.1,120,53,58560,1,0.8757281553398059
Pseudomonadota,GCF_024749625.1,NZ_CP087336.1,116,46,61347,1,0.8818181818181818
Pseudomonadota,GCF_024760585.1,NZ_CP033655.1,164,114,151473,2,0.2133248049698777
Pseudomonadota,GCF_024760605.1,NZ_CP033662.1,118,67,84255,1,0.1688888888888889
Pseudomonadota,GCF_024760625.1,NZ_CP033670.1,101,58,64683,1,0.1412639405204461
Pseudomonadota,GCF_024760645.1,NZ_CP033674.1,119,72,84411,1,0.1087449025826914
Pseudomonadota,GCF_024917295.1,NZ_CP103556.1,110,59,71328,2,1.0440161127854772
Pseudomonadota,GCF_024917435.1,NZ_CP103584.1,123,51,55758,1,0.5192307692307693
Pseudomonadota,GCF_024917655.1,NZ_CP103764.1,97,47,50379,2,0.9978864919500012
Pseudomonadota,GCF_024917655.1,NZ_CP103765.1,68,35,28857,2,1.18836198888079
Pseudomonadota,GCF_024917675.1,NZ_CP103753.1,121,56,62550,1,1.1920668058455115
Pseudomonadota,GCF_024918135.1,NZ_CP103469.1,111,50,45276,2,0.98571284533172
Pseudomonadota,GCF_024918135.1,NZ_CP103471.1,67,33,27327,2,1.1083432579065766
Pseudomonadota,GCF_024918335.1,NZ_CP103706.1,102,56,60084,2,0.9939750155183116
Pseudomonadota,GCF_024918375.1,NZ_CP103659.1,117,57,67818,4,1.0582427758517463
Pseudomonadota,GCF_024918375.1,NZ_CP103660.1,106,49,47841,4,1.0323813111500515
Pseudomonadota,GCF_024918755.1,NZ_CP103696.1,123,57,63996,4,1.0658865888129243
Pseudomonadota,GCF_024918775.1,NZ_CP103741.1,107,49,48684,2,1.064901518482148
Pseudomonadota,GCF_024918815.1,NZ_CP103719.1,250,168,147333,2,0.9769615800150516
Pseudomonadota,GCF_024971795.1,NZ_CP079768.1,50,29,21201,1,0.5811138014527846
Pseudomonadota,GCF_024971815.1,NZ_CP079771.1,50,28,19962,1,0.5663265306122449
Pseudomonadota,GCF_024971875.1,NZ_CP079773.1,113,56,60693,1,1.1453940066592674
Pseudomonadota,GCF_024971895.1,NZ_CP079776.1,112,55,56118,1,1.1435643564356437
Pseudomonadota,GCF_025140615.1,NZ_CP081118.1,255,239,235953,2,1.4149079537302516
Pseudomonadota,GCF_025141855.1,NZ_CP081107.1,327,312,350016,2,1.0176710995261429
Pseudomonadota,GCF_025142455.1,NZ_CP081167.1,189,176,189654,1,0.9983046742552676
Pseudomonadota,GCF_025142595.1,NZ_CP081172.1,208,189,199449,1,0.9747743577875492
Pseudomonadota,GCF_025142675.1,NZ_CP081213.1,222,198,211989,1,0.9796437659033078
Pseudomonadota,GCF_025142695.1,NZ_CP081218.1,201,182,193749,1,0.9785407725321889
Pseudomonadota,GCF_025142715.1,NZ_CP081222.1,201,180,192816,1,1.0045443673762258
Pseudomonadota,GCF_025142735.1,NZ_CP081226.1,226,200,210768,1,0.9872286079182632
Pseudomonadota,GCF_025142755.1,NZ_CP081231.1,208,183,189909,1,0.9867947178871548
Pseudomonadota,GCF_025142775.1,NZ_CP081237.1,198,177,191448,1,0.9732057416267944
Pseudomonadota,GCF_025142795.1,NZ_CP081241.1,226,205,220455,1,0.9866276640200584
Pseudomonadota,GCF_025142815.1,NZ_CP081245.1,201,181,191490,1,0.996389891696751
Pseudomonadota,GCF_025142835.1,NZ_CP081249.1,213,195,205248,1,0.9845117845117846
Pseudomonadota,GCF_025142855.1,NZ_CP081254.1,216,195,204237,1,0.9818676337262012
Pseudomonadota,GCF_025143105.1,NZ_CP081259.1,194,174,186915,1,0.9832923832923832
Pseudomonadota,GCF_025143215.1,NZ_CP081263.1,197,182,194715,1,0.9754253308128544
Pseudomonadota,GCF_025143325.1,NZ_CP081268.1,208,188,199269,1,0.9851576994434138
Pseudomonadota,GCF_025143405.1,NZ_CP081272.1,200,179,190260,1,0.979800438062789
Pseudomonadota,GCF_025143505.1,NZ_CP081277.1,205,182,193962,1,0.975609756097561
Pseudomonadota,GCF_025143665.1,NZ_CP081283.1,201,182,193071,1,0.996914312841206
Pseudomonadota,GCF_025143985.1,NZ_CP083568.1,51,47,56868,1,1.302092050209205
Pseudomonadota,GCF_025144465.1,NZ_CP083557.1,138,111,131904,1,0.1338611011155091
Pseudomonadota,GCF_025152725.1,NZ_CP104036.1,570,523,538095,1,2.393821547899436
Pseudomonadota,GCF_025200555.1,NZ_CP104116.1,119,56,67296,4,1.0449302137184218
Pseudomonadota,GCF_025200695.1,NZ_CP104148.1,1390,1244,1280982,2,1.815690530750349
Pseudomonadota,GCF_025200695.1,NZ_CP104151.1,75,58,53076,2,1.3648637550712022
Pseudomonadota,GCF_025200715.1,NZ_CP104144.1,2540,2237,2217648,1,0.2263946560751038
Pseudomonadota,GCF_025200735.1,NZ_CP104161.1,254,211,207138,1,0.5739669421487603
Pseudomonadota,GCF_025244785.1,NZ_CP104216.1,60,23,19362,1,1.3472803347280335
Pseudomonadota,GCF_025369675.1,NZ_CP104510.1,122,70,70467,1,0.8683812405446294
Pseudomonadota,GCF_025369955.1,NZ_CP104448.1,3819,3119,3134409,18,0.933847790084748
Pseudomonadota,GCF_025398375.1,NZ_CP104667.1,107,48,39804,4,0.9233770739512076
Pseudomonadota,GCF_025402935.1,NZ_CP104791.1,102,55,54996,2,1.018803800125971
Pseudomonadota,GCF_025426235.1,NZ_CP104844.1,117,54,61830,4,1.0784398844733527
Pseudomonadota,GCF_025452195.1,NZ_CP104969.1,341,319,326484,4,1.004147489562771
Pseudomonadota,GCF_025452195.1,NZ_CP104971.1,538,409,397428,4,1.001839025483838
Pseudomonadota,GCF_025452195.1,NZ_CP104972.1,896,701,651084,4,1.0066217110228606
Pseudomonadota,GCF_025560605.1,NZ_CP048578.1,147,114,95622,1,1.4526315789473685
Pseudomonadota,GCF_025583295.2,NZ_CP123256.1,110,55,51393,2,1.0136964569011109
Pseudomonadota,GCF_025583375.2,NZ_CP123268.1,134,83,74406,2,0.947609731835091
Pseudomonadota,GCF_025583565.2,NZ_CP123261.1,136,84,78768,2,0.9459685865323024
Pseudomonadota,GCF_025813715.1,NZ_CP107537.1,10,3,2583,2,1.5
Pseudomonadota,GCF_025857195.1,NZ_CP109793.1,82,66,60909,1,0.064737616478666
Pseudomonadota,GCF_025884095.1,NZ_CP100078.1,245,160,163224,1,0.9861259338313768
Pseudomonadota,GCF_025908435.1,NZ_CP109773.1,112,59,68313,1,1.1809872029250457
Pseudomonadota,GCF_025917705.1,NZ_CP097357.1,1046,277,271848,18,1.1019517515188049
Pseudomonadota,GCF_025920065.1,NZ_CP027801.1,119,52,58425,2,0.983047923833458
Pseudomonadota,GCF_025920085.1,NZ_CP027864.1,118,51,55167,2,0.9872427372132526
Pseudomonadota,GCF_025960285.1,NZ_CP110112.1,201,186,228840,2,1.5403877692347734
Pseudomonadota,GCF_026000055.1,NZ_AP026896.1,4256,3868,3908577,18,1.1889604643799665
Pseudomonadota,GCF_026001065.1,NZ_AP026785.1,102,45,46278,2,0.9721454638730512
Pseudomonadota,GCF_026015945.1,NZ_CP110356.1,133,65,75606,1,1.2586520947176685
Pseudomonadota,GCF_026062515.1,NZ_CP110466.1,82,34,38895,1,0.7819063004846527
Pseudomonadota,GCF_026074175.1,NZ_AP026904.1,242,208,171078,2,0.6653182688345356
Pseudomonadota,GCF_026109755.1,NZ_CP095277.1,130,61,64032,1,1.335483870967742
Pseudomonadota,GCF_026191725.2,NZ_CP120864.1,36,36,39282,2,1.362564591518579
Pseudomonadota,GCF_026247905.1,NZ_CP110937.1,239,149,159717,1,0.7887165021156559
Pseudomonadota,GCF_026247925.1,NZ_CP110944.1,116,62,75735,1,0.8226077224398433
Pseudomonadota,GCF_026248885.1,NZ_CP110979.1,182,123,113613,1,1.113573407202216
Pseudomonadota,GCF_026427755.1,NZ_CP044439.1,90,43,48213,2,0.9897118131131896
Pseudomonadota,GCF_026626045.1,NZ_CP113175.1,113,67,79941,1,1.1517996870109546
Pseudomonadota,GCF_026651975.1,NZ_CP033639.1,123,82,92886,1,0.1462829736211031
Pseudomonadota,GCF_026651975.1,NZ_CP033640.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_026651995.1,NZ_CP033646.1,123,82,92766,1,0.148859543817527
Pseudomonadota,GCF_026651995.1,NZ_CP033647.1,118,70,85251,1,0.1717612809315866
Pseudomonadota,GCF_026652015.1,NZ_CP033651.1,122,81,91797,1,0.141656662665066
Pseudomonadota,GCF_026652015.1,NZ_CP033652.1,118,70,85197,1,0.1720952843947496
Pseudomonadota,GCF_026689355.1,NZ_CP113488.1,120,53,60192,3,1.0959838649816396
Pseudomonadota,GCF_026967655.1,NZ_CP114131.1,135,66,51177,7,0.9280353217655442
Pseudomonadota,GCF_026967655.1,NZ_CP114132.1,433,380,318066,7,0.9161489119870072
Pseudomonadota,GCF_026970915.1,NZ_CP114197.1,85,48,63948,1,0.8586872586872587
Pseudomonadota,GCF_027239755.1,NZ_CP102763.1,123,75,68295,1,0.688622754491018
Pseudomonadota,GCF_027239995.1,NZ_CP102935.1,126,75,65244,1,0.6876310272536688
Pseudomonadota,GCF_027271215.1,NZ_CP114568.1,130,62,67659,1,1.2896825396825398
Pseudomonadota,GCF_027570235.2,NZ_CP123199.1,91,48,52014,3,0.8994900573802102
Pseudomonadota,GCF_027570235.2,NZ_CP123200.1,8,4,1236,3,1.1866666666666668
Pseudomonadota,GCF_027886505.1,NZ_CP115674.1,129,63,64185,1,1.334054054054054
Pseudomonadota,GCF_027919895.1,NZ_CP114804.1,127,57,60057,1,1.3238095238095238
Pseudomonadota,GCF_027925565.1,NZ_AP027163.1,109,43,43083,3,0.960720105736884
Pseudomonadota,GCF_027925745.1,NZ_AP027178.1,106,41,41982,3,0.9552534109431846
Pseudomonadota,GCF_027925765.1,NZ_AP027182.1,107,46,44919,3,0.9556590570824992
Pseudomonadota,GCF_027925825.1,NZ_AP027192.1,107,45,47382,3,0.9652687478534224
Pseudomonadota,GCF_027944655.1,NZ_CP116091.1,87,42,47427,2,1.0411549235078648
Pseudomonadota,GCF_027944895.1,NZ_CP116167.1,109,64,65784,2,0.9726320113642052
Pseudomonadota,GCF_027944935.1,NZ_CP116180.1,4,3,1041,1,2.6666666666666665
Pseudomonadota,GCF_027945055.1,NZ_CP116198.1,122,58,65826,3,1.0644505743890635
Pseudomonadota,GCF_027947615.1,NZ_CP116245.1,91,45,50562,2,0.98007185149023
Pseudomonadota,GCF_028198205.1,NZ_CP116350.1,79,33,27171,1,1.3385012919896642
Pseudomonadota,GCF_028201615.1,NZ_CP116406.1,118,53,61605,4,1.0789017170036816
Pseudomonadota,GCF_028219935.1,NZ_CP107315.1,114,57,66099,2,1.0336593269870664
Pseudomonadota,GCF_028219955.1,NZ_CP107323.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028219975.1,NZ_CP107330.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028219995.1,NZ_CP107337.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028220175.1,NZ_CP107348.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028220555.1,NZ_CP107355.1,109,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_028220985.1,NZ_CP107375.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028221025.1,NZ_CP107386.1,109,57,71439,1,1.183533447684391
Pseudomonadota,GCF_028370135.1,NZ_CP116673.1,188,96,106224,1,0.1491813220133414
Pseudomonadota,GCF_028551195.1,NZ_CP116971.1,145,116,103962,1,1.2101020956475013
Pseudomonadota,GCF_028551215.1,NZ_CP116983.1,95,53,55377,2,0.9831344820164404
Pseudomonadota,GCF_028553725.1,NZ_CP067126.1,365,308,320487,2,0.0485121340523883
Pseudomonadota,GCF_028553745.1,NZ_CP067132.1,363,342,364332,3,1.2661209484033875
Pseudomonadota,GCF_028610225.1,NZ_CP103998.1,190,170,179415,2,1.3438275275864795
Pseudomonadota,GCF_028621835.1,NZ_CP117483.1,122,57,64659,2,1.0060010295939938
Pseudomonadota,GCF_028622175.1,NZ_CP117572.1,108,54,49365,3,0.9453169668006662
Pseudomonadota,GCF_028622275.1,NZ_CP117610.1,128,60,68406,4,1.0826356209388297
Pseudomonadota,GCF_028622355.1,NZ_CP117587.1,96,55,53424,2,1.0102013471182882
Pseudomonadota,GCF_028622395.1,NZ_CP117661.1,111,57,50778,3,0.9494002397684944
Pseudomonadota,GCF_028622415.1,NZ_CP117623.1,90,43,39408,2,0.9631189410476336
Pseudomonadota,GCF_028622435.1,NZ_CP117679.1,98,52,46851,1,1.1715976331360949
Pseudomonadota,GCF_028622455.1,NZ_CP117591.1,100,57,56364,2,1.0494360379681482
Pseudomonadota,GCF_028622495.1,NZ_CP117602.1,110,56,51924,3,1.1232736020881362
Pseudomonadota,GCF_028622495.1,NZ_CP117604.1,66,39,31824,3,1.2580470921365945
Pseudomonadota,GCF_028622515.1,NZ_CP117656.1,98,53,52497,3,1.0778059652474914
Pseudomonadota,GCF_028622515.1,NZ_CP117657.1,72,41,32718,3,1.235296834446463
Pseudomonadota,GCF_028622555.1,NZ_CP117639.1,110,56,49563,3,0.9506609249706228
Pseudomonadota,GCF_028622575.1,NZ_CP117651.1,96,45,50811,2,1.0649477351916377
Pseudomonadota,GCF_028622595.1,NZ_CP117630.1,98,49,48777,1,0.9308996088657104
Pseudomonadota,GCF_028622615.1,NZ_CP117670.1,125,54,58782,3,1.103247897157986
Pseudomonadota,GCF_028623045.1,NZ_CP117715.1,97,45,49884,2,1.02490693096324
Pseudomonadota,GCF_028623085.1,NZ_CP117721.1,105,48,44580,2,0.9616537415875562
Pseudomonadota,GCF_028749825.1,NZ_CP066940.1,146,68,76047,1,2.0950305143853534
Pseudomonadota,GCF_028750355.1,NZ_CP066973.1,157,77,89160,1,2.1378776142525173
Pseudomonadota,GCF_028750395.1,NZ_CP066976.1,158,77,88740,1,2.1372093023255814
Pseudomonadota,GCF_028752735.1,NZ_CP087567.1,105,50,47460,1,1.0988056460369164
Pseudomonadota,GCF_028753295.1,NZ_CP102581.1,116,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_028898905.1,NZ_CP118569.1,125,55,57216,1,1.344743276283619
Pseudomonadota,GCF_028993555.1,NZ_CP118611.1,2396,2173,2326398,2,1.482993596023766
Pseudomonadota,GCF_028993555.1,NZ_CP118612.1,579,490,455481,2,1.407496661383478
Pseudomonadota,GCF_029025705.1,NZ_CP118934.1,104,60,47577,1,0.5581395348837209
Pseudomonadota,GCF_029025965.1,NZ_CP118903.1,175,98,100068,2,1.0246505563809467
Pseudomonadota,GCF_029026345.1,NZ_CP118908.1,112,56,51597,2,1.0486380757515867
Pseudomonadota,GCF_029026845.1,NZ_CP090221.1,108,58,71334,2,1.0245713370012286
Pseudomonadota,GCF_029069385.2,NZ_CP181509.1,136,66,65460,1,1.3054945054945055
Pseudomonadota,GCF_029069865.2,NZ_CP181521.1,136,66,65460,1,1.3054945054945055
Pseudomonadota,GCF_029070145.2,NZ_CP181525.1,136,66,65460,1,1.3054945054945055
Pseudomonadota,GCF_029070185.2,NZ_CP181514.1,136,66,65460,1,1.3054945054945055
Pseudomonadota,GCF_029075215.2,NZ_CP181501.1,137,67,66165,1,1.308695652173913
Pseudomonadota,GCF_029201525.1,NZ_CP102695.1,78,40,39699,2,1.007379405736963
Pseudomonadota,GCF_029201625.2,NZ_CP104128.1,631,545,507378,2,1.3361659820603156
Pseudomonadota,GCF_029201625.2,NZ_CP104129.1,1364,1241,1223856,2,1.3588145260708455
Pseudomonadota,GCF_029203935.1,NZ_CP035287.1,1641,1451,1437558,13,1.0765770494164533
Pseudomonadota,GCF_029219945.1,NZ_CP115942.1,1320,1166,1251273,8,1.4607359588159192
Pseudomonadota,GCF_029220025.1,NZ_CP115953.1,1725,1390,1689291,1,4.079842469326961
Pseudomonadota,GCF_029227895.1,NZ_CP074369.1,93,41,37593,2,1.0157231638800974
Pseudomonadota,GCF_029277445.1,NZ_CP119568.1,582,475,430458,2,1.4050960499067002
Pseudomonadota,GCF_029318975.1,NZ_CP119737.1,95,44,51399,2,0.9590967820461204
Pseudomonadota,GCF_029319035.1,NZ_CP119743.1,93,43,50886,2,0.9592122847152764
Pseudomonadota,GCF_029541645.1,NZ_CP089764.1,114,64,78768,2,1.0364684665175623
Pseudomonadota,GCF_029541785.1,NZ_CP089872.1,112,60,67983,1,0.8353510895883778
Pseudomonadota,GCF_029590335.1,NZ_CP120951.1,86,47,47166,1,0.3822075782537067
Pseudomonadota,GCF_029590555.1,NZ_CP081002.1,1054,921,1029522,2,1.4124488611764798
Pseudomonadota,GCF_029633805.1,NZ_CP090638.1,196,134,127770,1,0.5084843255680184
Pseudomonadota,GCF_029633825.1,NZ_CP090644.1,200,137,130806,1,0.5012644001123912
Pseudomonadota,GCF_029635815.1,NZ_CP114776.1,7,3,708,1,2.181818181818182
Pseudomonadota,GCF_029674645.1,NZ_CP121358.1,110,50,42630,4,0.9018858143948838
Pseudomonadota,GCF_029674805.1,NZ_CP121377.1,117,51,62382,1,0.8498293515358362
Pseudomonadota,GCF_029674825.1,NZ_CP121372.1,118,51,62382,1,0.8498293515358362
Pseudomonadota,GCF_029674845.1,NZ_CP121367.1,117,51,62382,1,0.8498293515358362
Pseudomonadota,GCF_029691985.1,NZ_CP117264.1,296,272,289575,2,0.301408376300797
Pseudomonadota,GCF_029691985.1,NZ_CP117265.1,271,253,275781,2,0.3000208113128055
Pseudomonadota,GCF_029713865.1,NZ_CP121610.1,116,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_029713945.1,NZ_CP121626.1,107,44,61371,1,0.8507718696397941
Pseudomonadota,GCF_029714265.1,NZ_CP121653.1,2459,2111,2230653,1,0.2355017186552212
Pseudomonadota,GCF_029714385.1,NZ_CP121642.1,2227,1930,1910223,1,0.2464920681184161
Pseudomonadota,GCF_029717905.1,NZ_CP099353.1,105,58,53220,4,0.9460797706080316
Pseudomonadota,GCF_029718025.1,NZ_CP099360.1,91,46,51798,2,1.01900782810312
Pseudomonadota,GCF_029719585.1,NZ_CP099319.1,128,64,64596,1,1.334051724137931
Pseudomonadota,GCF_029719885.1,NZ_CP099330.1,99,62,54180,2,0.8180971018544403
Pseudomonadota,GCF_029719985.1,NZ_CP099334.1,86,44,48414,1,0.8598130841121495
Pseudomonadota,GCF_029720005.1,NZ_CP099340.1,97,49,55512,1,0.966542750929368
Pseudomonadota,GCF_029773045.1,NZ_CP121796.1,107,30,24744,2,0.512643100875962
Pseudomonadota,GCF_029774195.1,NZ_CP104298.1,111,44,55896,1,0.8671065032987747
Pseudomonadota,GCF_029774275.1,NZ_CP074700.1,116,55,67770,1,0.8486394557823129
Pseudomonadota,GCF_029774295.1,NZ_CP074697.1,116,55,67770,1,0.8486394557823129
Pseudomonadota,GCF_029774315.1,NZ_CP076738.1,115,53,65493,1,0.8538932633420823
Pseudomonadota,GCF_029774335.1,NZ_CP076741.1,116,55,67770,1,0.8486394557823129
Pseudomonadota,GCF_029774355.1,NZ_CP076744.1,116,55,67770,1,0.8486394557823129
Pseudomonadota,GCF_029814975.1,NZ_CP064195.1,116,55,67770,1,0.8486394557823129
Pseudomonadota,GCF_029834605.1,NZ_CP122471.1,115,59,69867,1,1.1953195319531953
Pseudomonadota,GCF_029834625.1,NZ_CP122464.1,115,59,69867,1,1.1953195319531953
Pseudomonadota,GCF_029849135.1,NZ_CP122519.1,112,54,69030,3,1.030214036793249
Pseudomonadota,GCF_029853835.1,NZ_CP122570.1,111,59,69033,1,0.8560975609756097
Pseudomonadota,GCF_029853875.1,NZ_CP122582.1,116,64,75375,1,0.8420454545454547
Pseudomonadota,GCF_029854435.1,NZ_CP123001.1,822,753,774675,1,2.4061966143811158
Pseudomonadota,GCF_029854495.1,NZ_CP123018.1,94,42,44091,2,1.0146799831839202
Pseudomonadota,GCF_029854535.1,NZ_CP123030.1,101,48,54270,2,0.9801944971537002
