Genome_ID,Plasmid_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,replication_DNA_repair_and_recombination_count,replication_DNA_repair_and_recombination_percent,replication_Machinery_Elongation_count,replication_Machinery_Elongation_percent,replication_Maintenance_Partition_count,replication_Maintenance_Partition_percent,replication_Replication_Initiator_count,replication_Replication_Initiator_percent,transcription_Core_transcription_machinery_count,transcription_Core_transcription_machinery_percent,transcription_Initiation_and_promoter_recognition_count,transcription_Initiation_and_promoter_recognition_percent,transcription_Termination_and_anti_termination_count,transcription_Termination_and_anti_termination_percent,transcription_Transcription_regulation_count,transcription_Transcription_regulation_percent,translation_Regulation_and_Control_count,translation_Regulation_and_Control_percent,translation_Ribosomal_RNA_count,translation_Ribosomal_RNA_percent,translation_Ribosomal_proteins_count,translation_Ribosomal_proteins_percent,translation_Ribosome_assembly_and_maturation_count,translation_Ribosome_assembly_and_maturation_percent,translation_aaRS_count,translation_aaRS_percent,translation_tRNA_count,translation_tRNA_percent
GCF_021899715.1,NZ_CP091597.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899715.1,NZ_CP091598.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,1,1.2987,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899755.1,NZ_CP091599.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,2,3.9216,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899755.1,NZ_CP091600.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,3,2.1583,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899755.1,NZ_CP091602.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,4,2.5806,1,1.2987,0,0.0,3,2.1583,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899755.1,NZ_CP091603.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021899855.1,NZ_CP091645.1,,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021903275.1,NZ_CP074362.1,,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas translucens,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021903635.1,NZ_CP091379.1,,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. FU40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021903635.1,NZ_CP091380.1,,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. FU40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.9216,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8868,0,0.0
GCF_021919125.1,NZ_CP083440.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter seminis,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021919345.1,NZ_CP089294.1,,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,1,0.6452,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9608,0,0.0,6,1.1742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021922925.1,NZ_CP040787.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter phaseoli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.9216,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021922985.1,NZ_CP040789.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter tessellarius,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021922985.1,NZ_CP040790.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter tessellarius,0,0.0,0,0.0,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021922985.1,NZ_CP040791.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter tessellarius,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021923065.1,NZ_CP040796.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter phaseoli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.9216,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952645.1,NZ_CP085861.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952645.1,NZ_CP085862.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,1,2.9412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952745.1,NZ_CP085864.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952745.1,NZ_CP085865.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952765.1,NZ_CP085867.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,3,1.9355,0,0.0,2,5.2632,1,0.7194,0,0.0,1,1.9608,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952765.1,NZ_CP085868.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952765.1,NZ_CP085869.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952765.1,NZ_CP085870.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021952865.1,NZ_CP040793.1,,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter californiensis,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021953265.1,NZ_CP031857.1,,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021957125.1,NZ_CP031867.1,,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_021957125.1,NZ_CP031868.1,,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014695.1,NZ_CP091774.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,2,5.2632,6,4.3165,0,0.0,0,0.0,0,0.0,4,0.7828,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014695.1,NZ_CP091775.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014695.1,NZ_CP091776.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014715.1,NZ_CP091780.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,1,0.6452,0,0.0,2,5.2632,2,1.4388,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014755.1,NZ_CP091763.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis,1,0.6452,1,1.2987,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014755.1,NZ_CP091764.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014775.1,NZ_CP091766.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014795.1,NZ_CP091768.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022014815.1,NZ_CP091778.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus sp. ACHW1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023755.1,NZ_CP054663.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,2,5.2632,5,3.5971,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023755.1,NZ_CP054664.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023795.1,NZ_CP055214.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasipneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,6,1.1742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023795.1,NZ_CP055215.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasipneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059458.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,16,72.7273
GCF_022023815.1,NZ_CP059459.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059460.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059461.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059462.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,1,1.9608,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059463.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,1,1.9608,0,0.0,7,1.3699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059464.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059465.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023815.1,NZ_CP059466.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,2,3.9216,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023855.1,NZ_CP059450.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,4,2.5806,7,9.0909,1,2.6316,1,0.7194,1,6.6667,3,5.8824,0,0.0,22,4.3053,11,6.7073,3,100.0,2,1.8868,1,4.0,7,13.2075,13,59.0909
GCF_022023855.1,NZ_CP059451.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,0,0.0,0,0.0,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,17,3.3268,2,1.2195,0,0.0,1,0.9434,0,0.0,0,0.0,0,0.0
GCF_022023855.1,NZ_CP059452.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,1,0.6452,0,0.0,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,12,2.3483,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,4,18.1818
GCF_022023855.1,NZ_CP059453.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,1,0.6452,0,0.0,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,13,2.544,1,0.6098,3,100.0,1,0.9434,0,0.0,0,0.0,9,40.9091
GCF_022023855.1,NZ_CP059454.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,0,0.0,0,0.0,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5455
GCF_022023855.1,NZ_CP059455.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023855.1,NZ_CP059456.1,,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum brasilense,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066095.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,2,1.2903,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,6,1.1742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066096.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066097.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066098.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,1,2.9412,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066099.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023895.1,NZ_CP066100.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066102.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,2,1.2903,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066103.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,1,1.2987,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066104.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066105.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066106.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023915.1,NZ_CP066107.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066109.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,2,1.2903,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066110.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,1,1.2987,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066111.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066112.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066113.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022023955.1,NZ_CP066114.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022024055.1,NZ_CP091789.1,,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. E2-28,2,1.2903,2,2.5974,0,0.0,1,0.7194,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022024315.1,NZ_CP091810.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter portucalensis,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022024315.1,NZ_CP091811.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter portucalensis,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_022024315.1,NZ_CP091812.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter portucalensis,1,0.6452,0,0.0,2,5.2632,3,2.1583,0,0.0,0,0.0,0,0.0,6,1.1742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022026035.1,NZ_CP078140.1,,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi,0,0.0,1,1.2987,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_022026035.1,NZ_CP078141.1,,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi,0,0.0,1,1.2987,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
