GCF_ID,Plasmid_ID,Length,Total_tRNA,sample_id,num_contigs,size,gc,md5,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,primary_cluster_id,secondary_cluster_id,predicted_host_range_overall_rank,predicted_host_range_overall_name,observed_host_range_ncbi_rank,observed_host_range_ncbi_name,reported_host_range_lit_rank,reported_host_range_lit_name,associated_pmid(s),has_tRNA,mobility_status,size_group
GCF_034643695.1,NZ_CP141089.1,4938057,88,"NZ_CP141089.1 Escherichia coli strain KE47 plasmid unnamed1, complete sequence",1.0,4938057.0,0.5077999302154673,d519b3375e5bbaf4bebf92c6305892b4,-,-,-,-,-,-,-,-,non-mobilizable,CP019161,0.219531,Klebsiella pneumoniae,AA397,AI419,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_034643255.1,NZ_CP141085.1,385579,2,"NZ_CP141085.1 Escherichia coli strain KE48 plasmid unnamed1, complete sequence",1.0,385579.0,0.48649433708786,add4fd05474e5293d92c7ac3951b89f0,-,-,-,-,-,-,-,-,non-mobilizable,CP019281,0.23011,Escherichia coli,AF190,AP111,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_035557515.1,NZ_CP149852.1,89634,3,"NZ_CP149852.1 Escherichia coli strain 2023CK-01687 plasmid unnamed2, complete sequence",1.0,89634.0,0.4749871700470803,1211f1ca780b24049763fa1bbee31b48,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP031654,0.000557238,Escherichia coli,AA379,AI397,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_035581925.1,NZ_CP141583.1,111954,4,NZ_CP141583.1 Escherichia coli strain ECO-104 plasmid p-2,1.0,111954.0,0.4601622094788931,9747abe3b59f22bf67622b6ff5bbda48,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CP034729,0.00521614,Escherichia coli,AA747,AJ076,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_035621095.1,NZ_CP141766.1,96110,3,"NZ_CP141766.1 Escherichia coli strain HYM1 plasmid p1-HYM1, complete sequence",1.0,96110.0,0.4738008531890542,60b7d1d98c1e34fe40f5de01586db868,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,MG288678,0.000458924,Klebsiella pneumoniae,AA378,AI372,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_035621115.1,NZ_CP141768.1,104341,3,"NZ_CP141768.1 Escherichia coli strain T-HYM1 plasmid p1-T-HYM1, complete sequence",1.0,104341.0,0.4820348664475134,0973d1e69c9acc0a2e3f0ba3e738079b,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,MG288678,0.00288374,Klebsiella pneumoniae,AA378,AI372,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,≥100 kb
GCF_035621515.1,NZ_CP141793.1,106227,1,"NZ_CP141793.1 Escherichia coli strain BHD6 plasmid unnamed, complete sequence",1.0,106227.0,0.4878985568640741,a381a4913045d09e9cfb49faa0ec5874,IncFIB,000103__CP010244_00032,-,-,-,-,-,-,non-mobilizable,CP033252,0.0125875,Escherichia coli,AA749,AJ081,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_035621835.1,NZ_CP141847.1,48743,1,"NZ_CP141847.1 Escherichia coli strain HN68 plasmid pHN68-3, complete sequence",1.0,48743.0,0.4467308126295057,15088415d6c44a7bac1637921a48457b,-,-,-,-,-,-,-,-,non-mobilizable,AP019710,0.0113086,Escherichia coli O145:H28,AC621,AL885,genus,Escherichia,genus,Escherichia,-,-,-,True,available,<100 kb
GCF_036287705.1,NZ_CP142951.1,98051,3,"NZ_CP142951.1 Escherichia coli strain EC190329 plasmid pEC190329_2, complete sequence",1.0,98051.0,0.4772414355794434,053654a49f991d15837b954f4226d363,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP015837,0.0144562,Escherichia coli,AA378,AI383,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_036362825.1,NZ_CP143628.1,95336,1,"NZ_CP143628.1 Escherichia coli strain FJ_Ec_21 plasmid pZBEC21_01, complete sequence",1.0,95336.0,0.4751615339431065,b4b43ae793be5dc05ed0eccd951ab66d,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP037905,0.0230782,Escherichia coli,AA378,AI386,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_036494765.1,NZ_AP027490.1,94146,3,"NZ_AP027490.1 Escherichia coli strain LR-21-1 plasmid pLR-21-1_3, complete sequence",1.0,94146.0,0.4789051048371678,1ebf1ef9d80a721be2f2bf3f3e5db30c,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP032939,0.0224204,Escherichia coli,AA378,AI387,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_036496705.1,NZ_AP027538.1,231520,1,"NZ_AP027538.1 Escherichia coli strain LR-46 plasmid pLR-46_1, complete sequence",1.0,231520.0,0.4872624395300622,94cb11b74b58d1e2accf719d590a4241,IncFIB,000103__CP010244_00032,MOBH,CP030285_00102,-,-,-,-,mobilizable,CP029181,0.0340249,Escherichia coli,AA374,AI357,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_036496865.1,NZ_AP027545.1,111667,3,"NZ_AP027545.1 Escherichia coli strain LR-48 plasmid pLR-48_2, complete sequence",1.0,111667.0,0.460207581469906,77fa8b7344f276cccb611a7340d23870,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,MG825385,0.0127767,Escherichia coli,AA747,AJ076,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_036497705.1,NZ_AP027572.1,112429,4,"NZ_AP027572.1 Escherichia coli strain LR-60 plasmid pLR-60_2, complete sequence",1.0,112429.0,0.4581736028960499,a42f4b0519509320261a726774c2620e,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CP031294,0.00748619,Escherichia coli,AA746,AJ068,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_036497865.1,NZ_AP027577.1,213958,1,"NZ_AP027577.1 Escherichia coli strain LR-62-2 plasmid pLR-62-2_1, complete sequence",1.0,213958.0,0.4867450621149945,c36b44bc6167bd08dec622c7c0cc522e,"IncFIB,IncHI1B,IncHI1B","000103__CP010244_00032,JX182975,000138__CP021336_00001",MOBH,CP030285_00102,-,-,-,-,mobilizable,CP029181,0.0288636,Escherichia coli,AA374,AI357,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,18606786; 11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_036499565.1,NZ_AP027635.1,63059,1,"NZ_AP027635.1 Escherichia coli strain PSJ-22 plasmid pPSJ-22_1, complete sequence",1.0,63059.0,0.4823419337445884,8461a3cd007e6fe5682b9278f58beefe,"IncFIA,IncFII","000136__AP014877_00014,JN232517",-,-,-,-,-,-,non-mobilizable,CP019276,0.0693234,Escherichia coli,AA327,AI227,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,10773089; 25389419; 19897651; 24247128; 20851899; 22511964,True,available,<100 kb
GCF_036501105.1,NZ_AP027678.1,87954,4,"NZ_AP027678.1 Escherichia coli strain PSS-08-1 plasmid pPSS-08-1_2, complete sequence",1.0,87954.0,0.4744752939036314,f3860426f720faa2ae4760b018e6d261,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP034790,0.0310744,Escherichia coli,AB002,AJ527,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_036501505.1,NZ_AP027688.1,90539,4,"NZ_AP027688.1 Escherichia coli strain PSS-10 plasmid pPSS-10_3, complete sequence",1.0,90539.0,0.4724483371806625,735fc7360cb5b0581d83457b6d870501,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP034790,0.0333664,Escherichia coli,AB002,AJ527,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_036503025.1,NZ_AP027746.1,182962,1,"NZ_AP027746.1 Escherichia coli strain 2017-01-4CC plasmid p2017-01-4CC_1, complete sequence",1.0,182962.0,0.5031591259387195,fc0fc9128f19500c28e14b7dd2882db8,"IncFIB,IncY","000103__CP010244_00032,000230__CP009168_00001",-,-,-,-,-,-,non-mobilizable,CP040928,0.0383209,Escherichia coli,AA887,AJ320,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053; 28031198,True,available,≥100 kb
GCF_036504395.1,NZ_AP027786.1,95808,3,"NZ_AP027786.1 Escherichia coli strain 2017-03-3CC plasmid p2017-03-3CC_3, complete sequence",1.0,95808.0,0.4782377254509018,8cae66f06e0cc6df53e98f0839ad93d8,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP035333,0.0119383,Escherichia coli,AA378,AI382,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_036506655.1,NZ_AP027855.1,104921,4,"NZ_AP027855.1 Escherichia coli strain 2017-19-1CC plasmid p2017-19-1CC_1, complete sequence",1.0,104921.0,0.4826297881263045,2bb850fe5bf6acace7d6bcf47cc906ff,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP032939,0.0212923,Escherichia coli,AA378,AI387,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,≥100 kb
GCF_036507355.1,NZ_AP027878.1,97315,3,"NZ_AP027878.1 Escherichia coli strain 2018-05-2CC plasmid p2018-05-2CC_1, complete sequence",1.0,97315.0,0.4763808251554231,be0219d4ff9849e87b049bbba4f8f149,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP032939,0.0195632,Escherichia coli,AA378,AI387,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_036508395.1,NZ_AP027904.1,114243,4,"NZ_AP027904.1 Escherichia coli strain 2018-11-1BCC plasmid p2018-11-1BCC_2, complete sequence",1.0,114243.0,0.4615775145960802,42380cb0358a5fe76d600c4200c32d9a,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CP017847,0.0154542,Escherichia coli,AA747,AJ076,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_036511735.1,NZ_AP028872.1,109582,4,"NZ_AP028872.1 Escherichia coli strain JBEHAAB-19-0176 plasmid pJBEHAAB-19-0176_2, complete sequence",1.0,109582.0,0.4589987406690879,e5629ed7d434e9f893ffe36aa61024b3,rep_cluster_488,001852__AP017612_00001,-,-,-,-,-,-,non-mobilizable,MG904996,0.0150813,Escherichia coli,AA747,AJ076,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,≥100 kb
GCF_036718175.1,NZ_CP150020.1,102458,3,"NZ_CP150020.1 Escherichia coli strain 2024CK-00188 plasmid unnamed2, complete sequence",1.0,102458.0,0.4715981182533331,7e376016cd89a067d91415bee5f9dff5,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP015997,0.00928558,Escherichia coli,AA378,AI382,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,≥100 kb
GCF_036884425.1,NZ_CP145648.1,98407,3,"NZ_CP145648.1 Escherichia coli strain S1-IND-02-A plasmid p2-S1-IND-02-A, complete sequence",1.0,98407.0,0.4796508378469011,300c7361d5bb93b0f090aafb0ee3b18c,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP023961,0.013112,Escherichia coli,AA378,AI383,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_036884615.1,NZ_CP145681.1,113079,4,"NZ_CP145681.1 Escherichia coli strain S1-NGR-02-A plasmid p2-S1-NGR-02-A, complete sequence",1.0,113079.0,0.462119403249056,43ab5cb27215b504f66bc9746b8c9d8d,rep_cluster_488,001852__AP017612_00001,-,-,-,-,-,-,non-mobilizable,NC_023916,0.000264084,Escherichia coli H89,AA747,AJ079,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,≥100 kb
GCF_036884795.1,NZ_CP145709.1,103871,1,"NZ_CP145709.1 Escherichia coli strain S1-CAM-01-A plasmid p2-S1-CAM-01-A, complete sequence",1.0,103871.0,0.4562774980504664,b4510c38759eec12f615b50dfbe8ef50,"IncFIA,IncFII","000136__AP014877_00014,AJ851089",MOBP,NC_021819_00066,-,-,-,-,mobilizable,CP014200,0.0595738,Escherichia coli,AA188,AH887,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,10773089; 25389419; 19897651; 24247128; 20851899; 22511964,True,available,≥100 kb
GCF_037094535.1,NZ_CP146657.1,198406,4,"NZ_CP146657.1 Escherichia coli strain MS 145-7 plasmid unnamed1, complete sequence",1.0,198406.0,0.4836446478433112,d89b96abf58158d2620835a8e8ceed29,"IncC,rep_cluster_488","000092__CP025470,001852__AP017612_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",MPF_F,"NC_012885_00167,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085",MOBH,AB040037,conjugative,CP034402,0.0288636,Escherichia coli,AA626,AI879,phylum,Pseudomonadota,class,Gammaproteobacteria,phylum,Pseudomonadota,23800906; 20138094; 19482926; 24567731; 28842132; 20851899; 22290972; 19949054,True,available,≥100 kb
GCF_037553545.1,NZ_CP148383.1,109107,4,"NZ_CP148383.1 Escherichia coli strain Z1323HEC0016 plasmid pZ1323HEC0016-2, complete sequence",1.0,109107.0,0.4618127159577295,6886bae5f3a3e6414083d2ab31e66faa,rep_cluster_488,001852__AP017612_00001,-,-,-,-,-,-,non-mobilizable,CP019027,0.0185579,Escherichia coli,AA747,AJ077,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,≥100 kb
GCF_037555585.1,NZ_CP148392.1,92797,5,"NZ_CP148392.1 Escherichia coli strain Z1323HEC0010 plasmid pZ1323HEC0010-2, complete sequence",1.0,92797.0,0.4712544586570686,dc0a1dc2c5ae61fea8bca9919fcd79e1,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP032492,0.0183132,Salmonella enterica subsp. enterica serovar Typhimurium,AB002,AJ521,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_037557155.1,NZ_CP148399.1,73668,1,"NZ_CP148399.1 Escherichia coli strain Z1323HEC0009 plasmid pZ1323HEC0009-2, complete sequence",1.0,73668.0,0.5150404517565292,48e9dc4bd67c8a2a3b00b5aa1d53c5b7,-,-,-,-,-,-,-,-,non-mobilizable,CP021835,0.23011,Klebsiella pneumoniae,AA860,AJ278,-,-,-,-,-,-,-,True,available,<100 kb
GCF_037560265.1,NZ_CP148408.1,99404,3,"NZ_CP148408.1 Escherichia coli strain Z1323CEC0018 plasmid pZ1323CEC0018-4, complete sequence",1.0,99404.0,0.4780391131141604,222fa72f0e05451b92345f60bb41d2e7,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP030188,0.0227838,Salmonella enterica,AA378,AI387,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_037561805.1,NZ_CP148411.1,96102,4,"NZ_CP148411.1 Escherichia coli strain Z1323CEC0017 plasmid pZ1323CEC0017-3, complete sequence",1.0,96102.0,0.4807600258059145,d4fe5890236f75788f458d1dd5202878,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP022733,0.0161637,Escherichia coli,AA378,AI389,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_037563415.1,NZ_CP148417.1,101231,3,"NZ_CP148417.1 Escherichia coli strain Z1323CEC0016 plasmid pZ1323CEC0016-2, complete sequence",1.0,101231.0,0.4741630528197884,c755e346a6f6da92be5a169e4b9adafb,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP040920,0.0186813,Escherichia coli,AA378,AI383,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,≥100 kb
GCF_037571465.1,NZ_CP148442.1,109962,4,"NZ_CP148442.1 Escherichia coli strain Z1323CEC0011 plasmid pZ1323CEC0011-3, complete sequence",1.0,109962.0,0.4703261126570997,d211675ef3043850823e3b3a9e6233df,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,KX880944,0.0250805,Escherichia coli,AA378,AI374,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,≥100 kb
GCF_037572835.1,NZ_CP148447.1,93030,3,"NZ_CP148447.1 Escherichia coli strain Z1323CEC0010 plasmid pZ1323CEC0010-3, complete sequence",1.0,93030.0,0.4801999355046759,e63801807e5247e7b20e1952ec3c3be2,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP009168,0.0192445,Escherichia coli 1303,AA378,AI389,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_037819775.1,NZ_CP148988.1,91910,3,"NZ_CP148988.1 Escherichia coli strain JS01 plasmid pATCC10729_02, complete sequence",1.0,91910.0,0.4796866499836797,3e4929f3e8f2947eddab68609d59835d,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP019188,0.0162749,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729,AA378,AI389,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_037920625.1,NZ_CP148584.1,73788,1,"NZ_CP148584.1 Escherichia coli strain Z1322HEC0001 plasmid pZ1322HEC0001-2, complete sequence",1.0,73788.0,0.514853363690573,a8ec4f239e58d5497a59bcb6ff605165,-,-,-,-,-,-,-,-,non-mobilizable,CP021835,0.23011,Klebsiella pneumoniae,AA860,AJ278,-,-,-,-,-,-,-,True,available,<100 kb
GCF_037938425.1,NZ_CP149811.1,108916,3,"NZ_CP149811.1 Escherichia coli strain EP91B plasmid pEP91B-1, complete sequence",1.0,108916.0,0.4645414815086855,188d72c93074fc55f57e557a1aa50bc8,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CU638872,0.0130638,Escherichia coli LF82,AA747,AJ076,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_037938425.1,NZ_CP149812.1,89738,4,"NZ_CP149812.1 Escherichia coli strain EP91B plasmid pEP91B-2, complete sequence",1.0,89738.0,0.4765093940136843,5f5285412834a3cc402c50b60c0caab6,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP034790,0.0166117,Escherichia coli,AB002,AJ527,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_038096115.1,NZ_CP150992.1,87621,4,"NZ_CP150992.1 Escherichia coli strain CUVET16-559 plasmid pCUVET16-559.2, complete sequence",1.0,87621.0,0.4748176806929846,77378b4ea9efa5f69c085dfd7ecbcebe,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP034790,0.0221335,Escherichia coli,AB002,AJ527,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_038396315.1,NZ_CP147095.1,92692,5,"NZ_CP147095.1 Escherichia coli strain KOr024 plasmid pKOr024_2, complete sequence",1.0,92692.0,0.4739028179346653,cd8f1fc03fc3d02b7328fcc7d1266821,rep_cluster_1704,001113__CP011430_00070,-,-,-,-,-,-,non-mobilizable,CP028198,0.0158335,Salmonella enterica subsp. enterica serovar Concord,AB002,AJ523,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,<100 kb
GCF_038396505.1,NZ_CP147062.1,116680,1,"NZ_CP147062.1 Escherichia coli strain JKHS016 plasmid pJKHS016_1, complete sequence",1.0,116680.0,0.4490143983544737,64a38c60630a786c3972d804d4433aa6,"IncFIA,IncFIC","000136__AP014877_00014,AP009242",MOBP,NC_021819_00066,-,-,MOBF,CP015086,mobilizable,CP014200,0.0690061,Escherichia coli,AA188,AH887,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,10773089; 25389419; 19897651; 28842132; 24247128; 20851899; 22511964,True,available,≥100 kb
GCF_038627065.1,NZ_CP157329.1,90970,3,"NZ_CP157329.1 Escherichia coli strain 2024CK-00475 plasmid unnamed2, complete sequence",1.0,90970.0,0.4757832252390898,c0df3d1a5a47979f2400e50b3be60227,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP031654,0.000458924,Escherichia coli,AA379,AI397,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_038627105.1,NZ_CP157236.1,90970,3,"NZ_CP157236.1 Escherichia coli strain 2024CK-00474 plasmid unnamed2, complete sequence",1.0,90970.0,0.4757722326041552,44e725337905df4e134c4a4a80526ce3,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,CP031654,0.000409992,Escherichia coli,AA379,AI397,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,<100 kb
GCF_039645365.1,NZ_CP147079.1,112429,4,"NZ_CP147079.1 Escherichia coli strain JSWP021 plasmid pJSWP021_2, complete sequence",1.0,112429.0,0.4581736028960499,37211987c788fdebfc3023e3242a5752,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CP031294,0.00748619,Escherichia coli,AA746,AJ068,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_039725815.1,NZ_CP065205.1,97334,3,"NZ_CP065205.1 Escherichia coli strain EC-10 plasmid unnamed1, complete sequence",1.0,97334.0,0.4778597406867076,18cf1251f0b4d713a1ca108a71819615,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,CP041549,0.0125875,Escherichia coli,AA378,AI389,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_039909435.1,NZ_CP157096.1,109710,3,"NZ_CP157096.1 Escherichia coli strain UTME-12 plasmid pUTME-12-1, complete sequence",1.0,109710.0,0.483419925257497,094fee5dec837325a2c52333c4b50fd7,IncY,000230__CP009168_00001,-,-,-,-,-,-,non-mobilizable,MH580301,0.0248413,Escherichia coli,AA378,AI384,family,Enterobacteriaceae,family,Enterobacteriaceae,genus,Escherichia,28031198,True,available,≥100 kb
GCF_039909535.1,NZ_CP157116.1,96182,3,"NZ_CP157116.1 Escherichia coli strain UTME-8 plasmid pUTME-8-1, complete sequence",1.0,96182.0,0.4781871867917074,9cfcc585b3bd2858a4b31797ab45a793,IncHI1B,000138__CP021336_00001,-,-,-,-,-,-,non-mobilizable,MG288678,0.0178312,Klebsiella pneumoniae,AA378,AI372,order,Enterobacterales,order,Enterobacterales,genus,Salmonella,18606786,True,available,<100 kb
GCF_039911655.1,NZ_CP157149.1,111466,4,"NZ_CP157149.1 Escherichia coli strain UTAK-6 plasmid pUTAK-6-1, complete sequence",1.0,111466.0,0.4579064468088924,3d1d8da0883d97ce43ab60177d84d558,rep_cluster_488,001852__AP017612_00001,-,-,-,-,-,-,non-mobilizable,CP041569,0.0134525,Escherichia coli,AA747,AJ076,family,Enterobacteriaceae,family,Enterobacteriaceae,-,-,-,True,available,≥100 kb
GCF_039912475.1,NZ_CP157153.1,145368,1,"NZ_CP157153.1 Escherichia coli strain UTAK-5 plasmid pUTAK-5-1, complete sequence",1.0,145368.0,0.4925293049364372,0027bb1fd48a34c9805ed447c060ebb4,"IncFIA,IncFIB,IncFIC","000136__AP014877_00014,000095__NZ_CP014273_00094,AP009242",MOBF,NC_017627_00068,MPF_F,"NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_019037_00043,NC_022651_00077,NC_013437_00116,08-5333_00200",-,-,conjugative,CP027521,0.0164427,Escherichia coli,AA302,AI152,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,10773089; 11254626; 25389419; 19482926; 19897651; 28842132; 15781495; 24247128; 20851899; 22511964; 16257053,True,available,≥100 kb
