Replicon_Acc,Length,Total_tRNA,log10_size,has_tRNA,plot_eligible,size_bin
NZ_CP158425.1,238073,0,5.3767101446030745,False,True,"(5.345, 5.483]"
NZ_CP158427.1,147848,0,5.169815454023864,False,True,"(5.069, 5.207]"
NZ_CP158424.1,11988,0,4.078746734273607,False,True,"(3.966, 4.103]"
NZ_CP158431.1,251411,0,5.400384275477187,False,True,"(5.345, 5.483]"
NZ_CP158430.1,178896,2,5.252600630129427,True,True,"(5.207, 5.345]"
NZ_CP158428.1,96904,4,4.9863417042135465,True,True,"(4.931, 5.069]"
NZ_CP158433.1,138329,0,5.140913237373888,False,True,"(5.069, 5.207]"
NZ_CP158434.1,96964,0,4.98661052289168,False,True,"(4.931, 5.069]"
NZ_CP158432.1,75320,0,4.876910311344627,False,True,"(4.793, 4.931]"
NZ_CP158436.1,42402,0,4.627386341698366,False,True,"(4.517, 4.655]"
NZ_CP158440.1,118285,0,5.072929674211486,False,True,"(5.069, 5.207]"
NZ_CP158439.1,53815,0,4.730903344611624,False,True,"(4.655, 4.793]"
NZ_CP158437.1,32514,0,4.512070401396034,False,True,"(4.379, 4.517]"
NZ_CP158438.1,8138,0,3.9105176855172665,False,True,"(3.828, 3.966]"
NZ_CP158444.1,48488,1,4.685634271001954,True,True,"(4.655, 4.793]"
NZ_CP158442.1,24185,0,4.383546091724474,False,True,"(4.379, 4.517]"
NZ_CP100877.1,109635,0,5.039949220939654,False,True,"(4.931, 5.069]"
NZ_CP100878.1,91816,0,4.962918368632926,False,True,"(4.931, 5.069]"
NZ_CP100880.1,270492,0,5.4321544250535565,False,True,"(5.345, 5.483]"
NZ_CP100881.1,109727,0,5.040313505498308,False,True,"(4.931, 5.069]"
NZ_CP100882.1,61211,0,4.7868294745969555,False,True,"(4.655, 4.793]"
NZ_CP100884.1,304596,0,5.483724195817706,False,True,"(5.483, 5.621]"
NZ_CP100885.1,245798,0,5.390578344813667,False,True,"(5.345, 5.483]"
NZ_CP100886.1,128813,0,5.109959694882197,False,True,"(5.069, 5.207]"
NZ_CP100887.1,117713,0,5.070824428149263,False,True,"(5.069, 5.207]"
NZ_CP100888.1,41376,0,4.6167485032003,False,True,"(4.517, 4.655]"
NZ_CP100889.1,15624,0,4.193792230279798,False,True,"(4.103, 4.241]"
NZ_CP100891.1,263237,0,5.420346932686878,False,True,"(5.345, 5.483]"
NZ_CP100892.1,141791,0,5.151648665442374,False,True,"(5.069, 5.207]"
NZ_CP100893.1,78387,0,4.8942440435976815,False,True,"(4.793, 4.931]"
NZ_CP100894.1,44365,0,4.64704048585496,False,True,"(4.517, 4.655]"
NZ_CP100896.1,273522,0,5.43699226337273,False,True,"(5.345, 5.483]"
NZ_CP100897.1,95315,0,4.9791612522081605,False,True,"(4.931, 5.069]"
NZ_CP100898.1,89471,0,4.951682291395551,False,True,"(4.931, 5.069]"
NZ_CP100899.1,78789,0,4.8964655883935055,False,True,"(4.793, 4.931]"
NZ_CP100900.1,78373,0,4.89416647122255,False,True,"(4.793, 4.931]"
NZ_CP100902.1,275284,0,5.4397809701523485,False,True,"(5.345, 5.483]"
NZ_CP100903.1,100385,0,5.001668823327807,False,True,"(4.931, 5.069]"
NZ_CP100904.1,94159,0,4.9738618375075525,False,True,"(4.931, 5.069]"
NZ_CP100905.1,49958,0,4.69860504366627,False,True,"(4.655, 4.793]"
NZ_CP101015.1,271690,0,5.434073653785051,False,True,"(5.345, 5.483]"
NZ_CP101016.1,80707,0,4.906911204232999,False,True,"(4.793, 4.931]"
NZ_CP100907.1,92696,0,4.967060993956705,False,True,"(4.931, 5.069]"
NZ_CP100908.1,76980,0,4.886377906758572,False,True,"(4.793, 4.931]"
NZ_CP100910.1,301613,0,5.479450056384046,False,True,"(5.345, 5.483]"
NZ_CP100911.1,140169,0,5.146651974988751,False,True,"(5.069, 5.207]"
NZ_CP100912.1,83522,0,4.921800885305747,False,True,"(4.793, 4.931]"
NZ_CP100913.1,65082,0,4.813460890540445,False,True,"(4.793, 4.931]"
NZ_CP100915.1,131149,0,5.117764983480413,False,True,"(5.069, 5.207]"
NZ_CP100916.1,97215,0,4.987733280508833,False,True,"(4.931, 5.069]"
NZ_CP100917.1,56717,0,4.7537132511259514,False,True,"(4.655, 4.793]"
NZ_CP100919.1,227539,0,5.357055845095003,False,True,"(5.345, 5.483]"
NZ_CP100920.1,109189,0,5.038178888552519,False,True,"(4.931, 5.069]"
NZ_CP100921.1,14191,0,4.152013000050834,False,True,"(4.103, 4.241]"
NZ_CP100923.1,248607,0,5.395513352859823,False,True,"(5.345, 5.483]"
NZ_CP100924.1,95224,0,4.978746420589878,False,True,"(4.931, 5.069]"
NZ_CP100925.1,31185,0,4.4939457483871506,False,True,"(4.379, 4.517]"
NZ_CP100926.1,16840,0,4.226342087163631,False,True,"(4.103, 4.241]"
NZ_CP100928.1,198662,0,5.298114803352522,False,True,"(5.207, 5.345]"
NZ_CP100929.1,139022,1,5.1430835320711585,True,True,"(5.069, 5.207]"
NZ_CP100931.1,78988,0,4.8975611174975855,False,True,"(4.793, 4.931]"
NZ_CP100932.1,75503,0,4.877964208020728,False,True,"(4.793, 4.931]"
NZ_CP100934.1,170995,0,5.232983411537436,False,True,"(5.207, 5.345]"
NZ_CP100935.1,123419,0,5.091382023230196,False,True,"(5.069, 5.207]"
NZ_CP100937.1,252113,1,5.401595240292475,True,True,"(5.345, 5.483]"
NZ_CP100938.1,109626,0,5.039913567993263,False,True,"(4.931, 5.069]"
NZ_CP100939.1,74388,0,4.871502882399199,False,True,"(4.793, 4.931]"
NZ_CP100940.1,11032,0,4.042654253167793,False,True,"(3.966, 4.103]"
NZ_CP100942.1,100325,0,5.001409168405877,False,True,"(4.931, 5.069]"
NZ_CP100943.1,77659,0,4.8901917939195565,False,True,"(4.793, 4.931]"
NZ_CP100945.1,143378,0,5.1564825180571185,False,True,"(5.069, 5.207]"
NZ_CP100946.1,100354,0,5.001534687668608,False,True,"(4.931, 5.069]"
NZ_CP100948.1,105575,0,5.023561090096945,False,True,"(4.931, 5.069]"
NZ_CP100949.1,93487,0,4.97075122348437,False,True,"(4.931, 5.069]"
NZ_CP100951.1,120484,0,5.080929377424774,False,True,"(5.069, 5.207]"
NZ_CP100952.1,71859,0,4.856481169207293,False,True,"(4.793, 4.931]"
NZ_CP100953.1,27471,0,4.438874468906445,False,True,"(4.379, 4.517]"
NZ_CP100955.1,256992,0,5.409919604226501,False,True,"(5.345, 5.483]"
NZ_CP100956.1,97570,0,4.989316304989951,False,True,"(4.931, 5.069]"
NZ_CP100957.1,42668,0,4.630102286418712,False,True,"(4.517, 4.655]"
NZ_CP100959.1,276836,0,5.442222565498361,False,True,"(5.345, 5.483]"
NZ_CP100960.1,98223,0,4.992213194543586,False,True,"(4.931, 5.069]"
NZ_CP100961.1,96867,0,4.986175849714931,False,True,"(4.931, 5.069]"
NZ_CP100963.1,266709,0,5.4260376710494125,False,True,"(5.345, 5.483]"
NZ_CP100964.1,92967,0,4.968328816712767,False,True,"(4.931, 5.069]"
NZ_CP100965.1,85393,1,4.931422271321642,True,True,"(4.931, 5.069]"
NZ_CP100967.1,323994,1,5.510536967641738,True,True,"(5.483, 5.621]"
NZ_CP100968.1,117707,0,5.07080229097407,False,True,"(5.069, 5.207]"
NZ_CP100969.1,92988,0,4.968426906940604,False,True,"(4.931, 5.069]"
NZ_CP100974.1,111725,1,5.048150363332397,True,True,"(4.931, 5.069]"
NZ_CP100975.1,97874,0,4.990667337807246,False,True,"(4.931, 5.069]"
NZ_CP100976.1,93487,0,4.97075122348437,False,True,"(4.931, 5.069]"
NZ_CP100977.1,19801,0,4.296687123772402,False,True,"(4.241, 4.379]"
NZ_CP100979.1,180480,0,5.2564290823032485,False,True,"(5.207, 5.345]"
NZ_CP100980.1,95185,0,4.978568514240587,False,True,"(4.931, 5.069]"
NZ_CP100982.1,304974,0,5.48426281594403,False,True,"(5.483, 5.621]"
NZ_CP100983.1,110489,1,5.043319042934271,True,True,"(4.931, 5.069]"
NZ_CP100984.1,92980,0,4.968389541847069,False,True,"(4.931, 5.069]"
NZ_CP100985.1,84516,0,4.926938934439956,False,True,"(4.793, 4.931]"
NZ_CP100986.1,15967,0,4.203223325290906,False,True,"(4.103, 4.241]"
NZ_CP100988.1,306303,0,5.486151250404566,False,True,"(5.483, 5.621]"
NZ_CP100989.1,127972,0,5.107114957337601,False,True,"(5.069, 5.207]"
NZ_CP100990.1,116282,0,5.065512492839481,False,True,"(4.931, 5.069]"
NZ_CP100991.1,91269,2,4.960323292155419,True,True,"(4.931, 5.069]"
NZ_CP100992.1,78771,0,4.8963663588846424,False,True,"(4.793, 4.931]"
NZ_CP100993.1,47229,0,4.6742087501695515,False,True,"(4.655, 4.793]"
NZ_CP100995.1,88760,0,4.948217293559971,False,True,"(4.931, 5.069]"
NZ_CP100997.1,99937,0,4.999726308254446,False,True,"(4.931, 5.069]"
NZ_CP100998.1,82420,0,4.916032610188569,False,True,"(4.793, 4.931]"
NZ_CP100999.1,82245,0,4.915109504939162,False,True,"(4.793, 4.931]"
NZ_CP101000.1,51803,0,4.714354911206987,False,True,"(4.655, 4.793]"
NZ_CP101002.1,306446,0,5.486353956935428,False,True,"(5.483, 5.621]"
NZ_CP101003.1,65676,0,4.81740669419013,False,True,"(4.793, 4.931]"
NZ_CP101004.1,55600,0,4.7450747915820575,False,True,"(4.655, 4.793]"
NZ_CP101006.1,301818,0,5.479745136922551,False,True,"(5.345, 5.483]"
NZ_CP101007.1,98569,0,4.99374035058221,False,True,"(4.931, 5.069]"
NZ_CP101008.1,50234,0,4.700997761252569,False,True,"(4.655, 4.793]"
NZ_CP101009.1,10511,0,4.0216440360874435,False,True,"(3.966, 4.103]"
NZ_CP101011.1,235624,0,5.3722195243863515,False,True,"(5.345, 5.483]"
NZ_CP101012.1,93965,0,4.972966118095298,False,True,"(4.931, 5.069]"
NZ_CP101013.1,65556,0,4.816612446562207,False,True,"(4.793, 4.931]"
NZ_CP158148.1,148663,0,5.172202892561506,False,True,"(5.069, 5.207]"
NZ_CP158149.1,88172,0,4.945330691978763,False,True,"(4.931, 5.069]"
NZ_CP166755.1,9204,0,3.963976609996606,False,True,"(3.828, 3.966]"
NZ_CP166756.1,77772,0,4.8908232675007755,False,True,"(4.793, 4.931]"
NZ_CP166758.1,79803,0,4.902019217904063,False,True,"(4.793, 4.931]"
NZ_CP166760.1,53898,0,4.731572650064678,False,True,"(4.655, 4.793]"
NZ_CP166761.1,169206,0,5.228415758943495,False,True,"(5.207, 5.345]"
NZ_CP166762.1,110543,1,5.043531246619614,True,True,"(4.931, 5.069]"
NZ_CP166763.1,100021,0,5.000091192266347,False,True,"(4.931, 5.069]"
NZ_CP166765.1,194888,0,5.289785098767562,False,True,"(5.207, 5.345]"
NZ_CP166766.1,65498,0,4.816228038889112,False,True,"(4.793, 4.931]"
NZ_CP166767.1,48526,0,4.6859744938802255,False,True,"(4.655, 4.793]"
NZ_CP166768.1,100032,0,5.000138952003074,False,True,"(4.931, 5.069]"
NZ_CP168038.1,114565,0,5.05905195944199,False,True,"(4.931, 5.069]"
NZ_CP168037.1,119750,0,5.078275522086601,False,True,"(5.069, 5.207]"
NZ_CP168036.1,195799,0,5.291810469409964,False,True,"(5.207, 5.345]"
NZ_CP168045.1,2230,0,3.3483048630481607,False,True,"(3.276, 3.414]"
NZ_CP168044.1,3272,0,3.514813294999285,False,True,"(3.414, 3.552]"
NZ_CP168043.1,4664,0,3.668758541750958,False,True,"(3.552, 3.69]"
NZ_CP168040.1,51479,0,4.711630101971664,False,True,"(4.655, 4.793]"
NZ_CP168042.1,5920,0,3.77232170672292,False,True,"(3.69, 3.828]"
NZ_CP168041.1,6477,0,3.811373897053893,False,True,"(3.69, 3.828]"
NZ_CP168039.1,90743,3,4.95781313311722,True,True,"(4.931, 5.069]"
NZ_CP168216.1,5166,0,3.7131544018372984,False,True,"(3.69, 3.828]"
NZ_CP168215.1,46160,0,4.664265800147675,False,True,"(4.655, 4.793]"
NZ_CP163453.1,131993,0,5.120550899827184,False,True,"(5.069, 5.207]"
NZ_CP163452.1,32925,0,4.517525783633822,False,True,"(4.517, 4.655]"
NZ_CP163454.1,96729,3,4.985556697990167,True,True,"(4.931, 5.069]"
NZ_CP168980.1,93157,0,4.969215494199007,False,True,"(4.931, 5.069]"
NZ_CP168982.1,176834,0,5.247565770817087,False,True,"(5.207, 5.345]"
NZ_CP168983.1,61537,0,4.789136320068675,False,True,"(4.655, 4.793]"
NZ_CP168999.1,266559,0,5.425793350467628,False,True,"(5.345, 5.483]"
NZ_CP169000.1,97210,0,4.987710943130306,False,True,"(4.931, 5.069]"
NZ_CP169001.1,80073,0,4.90348610000759,False,True,"(4.793, 4.931]"
NZ_CP169002.1,74240,0,4.870637963210806,False,True,"(4.793, 4.931]"
NZ_CP169004.1,96015,0,4.982339086251471,False,True,"(4.931, 5.069]"
NZ_CP168986.1,46950,0,4.67163559660213,False,True,"(4.655, 4.793]"
NZ_CP168985.1,96935,0,4.986480614639764,False,True,"(4.931, 5.069]"
NZ_CP168988.1,72995,0,4.863293112904313,False,True,"(4.793, 4.931]"
NZ_CP168990.1,69351,0,4.841052727721499,False,True,"(4.793, 4.931]"
NZ_CP168992.1,231149,0,5.3638920189273716,False,True,"(5.345, 5.483]"
NZ_CP168993.1,96101,0,4.9827279068383925,False,True,"(4.931, 5.069]"
NZ_CP168994.1,68422,0,4.835195764620589,False,True,"(4.793, 4.931]"
NZ_CP169009.1,98725,4,4.994427142408582,True,True,"(4.931, 5.069]"
NZ_CP169011.1,67313,0,4.82809894658723,False,True,"(4.793, 4.931]"
NZ_CP169012.1,6673,0,3.8243211248507714,False,True,"(3.69, 3.828]"
NZ_CP169010.1,81333,0,4.910266791720002,False,True,"(4.793, 4.931]"
NZ_CP169024.1,13346,0,4.125351120514752,False,True,"(4.103, 4.241]"
NZ_CP169025.1,6763,0,3.830139387425343,False,True,"(3.828, 3.966]"
NZ_CP169014.1,129291,0,5.1115682945139955,False,True,"(5.069, 5.207]"
NZ_CP169015.1,125075,0,5.097170511555447,False,True,"(5.069, 5.207]"
NZ_CP169016.1,99721,3,4.9987866249491075,True,True,"(4.931, 5.069]"
NZ_CP169017.1,66893,0,4.825380673516239,False,True,"(4.793, 4.931]"
NZ_CP169019.1,167836,0,5.224885120524004,False,True,"(5.207, 5.345]"
NZ_CP169021.1,99087,4,4.996016679726357,True,True,"(4.931, 5.069]"
NZ_CP169020.1,99368,0,4.997246548774467,False,True,"(4.931, 5.069]"
NZ_CP169022.1,92184,0,4.964655548876782,False,True,"(4.931, 5.069]"
NZ_CP169027.1,152534,0,5.183366659201376,False,True,"(5.069, 5.207]"
NZ_CP169028.1,148643,0,5.172144461923368,False,True,"(5.069, 5.207]"
NZ_CP169225.1,150123,0,5.176447234600807,False,True,"(5.069, 5.207]"
NZ_CP169226.1,110648,4,5.043943568314666,True,True,"(4.931, 5.069]"
NZ_CP169227.1,106531,0,5.027476003736227,False,True,"(4.931, 5.069]"
NZ_CP169228.1,95921,3,4.981913697741106,True,True,"(4.931, 5.069]"
NZ_CP169229.1,63996,0,4.806152829730501,False,True,"(4.793, 4.931]"
NZ_CP169230.1,11256,0,4.051384084426689,False,True,"(3.966, 4.103]"
NZ_CP169231.1,9313,0,3.9690896029549214,False,True,"(3.966, 4.103]"
NZ_CP169030.1,205294,0,5.312376256701476,False,True,"(5.207, 5.345]"
NZ_CP169031.1,97799,3,4.990334414126024,True,True,"(4.931, 5.069]"
NZ_CP169295.1,247758,0,5.394027686567048,False,True,"(5.345, 5.483]"
NZ_CP169756.1,150608,0,5.177848041343952,False,True,"(5.069, 5.207]"
NZ_CP066742.1,8555,0,3.932220013877119,False,True,"(3.828, 3.966]"
NZ_CP066741.1,81810,0,4.912806392661293,False,True,"(4.793, 4.931]"
NZ_CP170510.1,99158,0,4.996327758538267,False,True,"(4.931, 5.069]"
NZ_CP160189.1,104731,0,5.02007525031517,False,True,"(4.931, 5.069]"
NZ_CP160190.1,45619,0,4.659145761009857,False,True,"(4.655, 4.793]"
NZ_CP151644.1,136398,0,5.1348080023194935,False,True,"(5.069, 5.207]"
NZ_CP151645.1,99845,0,4.99932632131709,False,True,"(4.931, 5.069]"
NZ_CP151646.1,92136,3,4.964429353829011,True,True,"(4.931, 5.069]"
NZ_CP171638.1,323922,0,5.510440445244311,False,True,"(5.483, 5.621]"
NZ_CP171639.1,107326,0,5.0307049436686775,False,True,"(4.931, 5.069]"
NZ_CP171865.1,83076,0,4.919475577659061,False,True,"(4.793, 4.931]"
NZ_CP171866.1,80201,0,4.90417978339357,False,True,"(4.793, 4.931]"
NZ_CP171867.1,63656,0,4.8038393450530235,False,True,"(4.793, 4.931]"
NZ_CP171868.1,46569,0,4.6680969122049065,False,True,"(4.655, 4.793]"
NZ_CP171870.1,82203,0,4.914887667414394,False,True,"(4.793, 4.931]"
NZ_CP171871.1,63079,0,4.799884799781717,False,True,"(4.793, 4.931]"
NZ_CP171872.1,60011,0,4.778230863740991,False,True,"(4.655, 4.793]"
NZ_CP171873.1,46569,0,4.6680969122049065,False,True,"(4.655, 4.793]"
NZ_CP171875.1,80201,0,4.90417978339357,False,True,"(4.793, 4.931]"
NZ_CP171876.1,63656,0,4.8038393450530235,False,True,"(4.793, 4.931]"
NZ_CP171877.1,59969,0,4.7779268069151035,False,True,"(4.655, 4.793]"
NZ_CP171878.1,46569,0,4.6680969122049065,False,True,"(4.655, 4.793]"
NZ_CP171879.1,33309,0,4.522561594534436,False,True,"(4.517, 4.655]"
NZ_CP172018.1,5512,0,3.7413092088995694,False,True,"(3.69, 3.828]"
NZ_CP172109.1,128880,0,5.110185527411161,False,True,"(5.069, 5.207]"
NZ_CP172110.1,113349,3,5.054417692998949,True,True,"(4.931, 5.069]"
NZ_CP171473.1,3935,0,3.5949447366950835,False,True,"(3.552, 3.69]"
NZ_CP171475.1,75517,0,4.878044728783066,False,True,"(4.793, 4.931]"
NZ_CP171476.1,3784,0,3.5779511277297553,False,True,"(3.552, 3.69]"
NZ_CP172112.1,132736,0,5.122988726036909,False,True,"(5.069, 5.207]"
NZ_CP172113.1,88906,0,4.948931071194755,False,True,"(4.931, 5.069]"
NZ_CP172128.1,165655,0,5.2192045488182695,False,True,"(5.207, 5.345]"
NZ_CP172129.1,144444,0,5.159699506574743,False,True,"(5.069, 5.207]"
NZ_CP172130.1,44355,0,4.646942583581799,False,True,"(4.517, 4.655]"
NZ_CP172131.1,8910,0,3.949877704036875,False,True,"(3.828, 3.966]"
NZ_CP172132.1,4394,0,3.6428600525844916,False,True,"(3.552, 3.69]"
NZ_CP172133.1,2312,0,3.3639878297484915,False,True,"(3.276, 3.414]"
NZ_CP172135.1,123606,0,5.0920395524975115,False,True,"(5.069, 5.207]"
NZ_CP172136.1,71457,0,4.854044779137692,False,True,"(4.793, 4.931]"
NZ_CP172137.1,46799,0,4.670236573178357,False,True,"(4.655, 4.793]"
NZ_CP172138.1,5792,0,3.7628285531890904,False,True,"(3.69, 3.828]"
NZ_CP172139.1,2311,0,3.3637999454791094,False,True,"(3.276, 3.414]"
NZ_CP172146.1,167099,0,5.222973850876148,False,True,"(5.207, 5.345]"
NZ_CP172147.1,90000,3,4.954242509439325,True,True,"(4.931, 5.069]"
NZ_CP172148.1,46338,0,4.665937285222015,False,True,"(4.655, 4.793]"
NZ_CP172149.1,33289,0,4.522300749166733,False,True,"(4.517, 4.655]"
NZ_CP172150.1,5874,0,3.7689339421867816,False,True,"(3.69, 3.828]"
NZ_CP172151.1,4244,0,3.627775375229303,False,True,"(3.552, 3.69]"
NZ_CP172153.1,91268,3,4.960318533728558,True,True,"(4.931, 5.069]"
NZ_CP172154.1,89411,0,4.951390952189914,False,True,"(4.931, 5.069]"
NZ_CP172155.1,43705,0,4.64053112457209,False,True,"(4.517, 4.655]"
NZ_CP172156.1,38999,0,4.591053471127784,False,True,"(4.517, 4.655]"
NZ_CP172157.1,6345,0,3.8024316264307236,False,True,"(3.69, 3.828]"
NZ_CP172158.1,3371,0,3.5277587525209717,False,True,"(3.414, 3.552]"
NZ_CP172160.1,130257,0,5.114801071546883,False,True,"(5.069, 5.207]"
NZ_CP172161.1,98948,0,4.995407020394442,False,True,"(4.931, 5.069]"
NZ_CP172162.1,31068,0,4.4923132964824966,False,True,"(4.379, 4.517]"
NZ_CP172164.1,131029,0,5.117367426542243,False,True,"(5.069, 5.207]"
NZ_CP172165.1,98899,0,4.995191900326426,False,True,"(4.931, 5.069]"
NZ_CP172166.1,35764,0,4.553446086208255,False,True,"(4.517, 4.655]"
NZ_CP172167.1,33657,0,4.527075402741708,False,True,"(4.517, 4.655]"
NZ_CP172168.1,31149,0,4.493444108733453,False,True,"(4.379, 4.517]"
NZ_CP172170.1,130938,0,5.117065703046973,False,True,"(5.069, 5.207]"
NZ_CP172171.1,98948,0,4.995407020394442,False,True,"(4.931, 5.069]"
NZ_CP172172.1,31068,0,4.4923132964824966,False,True,"(4.379, 4.517]"
NZ_CP172174.1,197819,0,5.296268002118953,False,True,"(5.207, 5.345]"
NZ_CP172175.1,94475,0,4.9753169005890525,False,True,"(4.931, 5.069]"
NZ_CP172176.1,92261,0,4.965018157535724,False,True,"(4.931, 5.069]"
NZ_CP172177.1,70509,0,4.848244555301612,False,True,"(4.793, 4.931]"
NZ_CP172178.1,6647,0,3.822625678774141,False,True,"(3.69, 3.828]"
NZ_CP172179.1,5463,0,3.7374312005145827,False,True,"(3.69, 3.828]"
NZ_CP172180.1,2337,0,3.368658712392227,False,True,"(3.276, 3.414]"
NZ_CP172182.1,192137,0,5.283611005405837,False,True,"(5.207, 5.345]"
NZ_CP172183.1,93223,0,4.969523074808555,False,True,"(4.931, 5.069]"
NZ_CP172184.1,92018,0,4.963872789693795,False,True,"(4.931, 5.069]"
NZ_CP172186.1,162495,0,5.21084000220217,False,True,"(5.207, 5.345]"
NZ_CP172187.1,100879,0,5.003800768483399,False,True,"(4.931, 5.069]"
NZ_CP172188.1,97923,4,4.9908847101884115,True,True,"(4.931, 5.069]"
NZ_CP172189.1,14825,0,4.1709947020363005,False,True,"(4.103, 4.241]"
NZ_CP172190.1,5318,0,3.7257483329955483,False,True,"(3.69, 3.828]"
NZ_CP172191.1,2312,0,3.3639878297484915,False,True,"(3.276, 3.414]"
NZ_CP172192.1,1983,0,3.2973227142053028,False,True,"(3.276, 3.414]"
NZ_CP172193.1,1842,0,3.26528962586083,False,True,"(3.138, 3.276]"
NZ_CP172195.1,123315,0,5.09101590726083,False,True,"(5.069, 5.207]"
NZ_CP172196.1,110673,4,5.0440416824754895,True,True,"(4.931, 5.069]"
NZ_CP172197.1,107429,0,5.031121533131703,False,True,"(4.931, 5.069]"
NZ_CP172198.1,5874,0,3.7689339421867816,False,True,"(3.69, 3.828]"
NZ_CP172199.1,4773,0,3.678791434366244,False,True,"(3.552, 3.69]"
NZ_CP172200.1,1623,0,3.210318519826232,False,True,"(3.138, 3.276]"
NZ_CP172201.1,1552,0,3.1908917169221698,False,True,"(3.138, 3.276]"
NZ_CP172202.1,1506,0,3.177824971864682,False,True,"(3.138, 3.276]"
NZ_CP172204.1,152364,0,5.182882365637139,False,True,"(5.069, 5.207]"
NZ_CP172205.1,110607,0,5.0437826130914,False,True,"(4.931, 5.069]"
NZ_CP172206.1,57269,0,4.757919599766488,False,True,"(4.655, 4.793]"
NZ_CP172207.1,1506,0,3.177824971864682,False,True,"(3.138, 3.276]"
NZ_CP172209.1,152355,0,5.182856711507674,False,True,"(5.069, 5.207]"
NZ_CP172210.1,110607,0,5.0437826130914,False,True,"(4.931, 5.069]"
NZ_CP172211.1,1506,0,3.177824971864682,False,True,"(3.138, 3.276]"
NZ_CP172213.1,152355,0,5.182856711507674,False,True,"(5.069, 5.207]"
NZ_CP172214.1,110607,0,5.0437826130914,False,True,"(4.931, 5.069]"
NZ_CP172215.1,59202,0,4.772336378585961,False,True,"(4.655, 4.793]"
NZ_CP172216.1,4732,0,3.675044735955893,False,True,"(3.552, 3.69]"
NZ_CP172218.1,147634,0,5.169186386700799,False,True,"(5.069, 5.207]"
NZ_CP172219.1,94228,4,4.974179973266297,True,True,"(4.931, 5.069]"
NZ_CP172220.1,88613,0,4.947497439879239,False,True,"(4.931, 5.069]"
NZ_CP172221.1,12201,0,4.08639542712425,False,True,"(3.966, 4.103]"
NZ_CP172222.1,6776,0,3.8309733973226505,False,True,"(3.828, 3.966]"
NZ_CP172223.1,5333,0,3.7269715836828765,False,True,"(3.69, 3.828]"
NZ_CP172224.1,2535,0,3.403977963669355,False,True,"(3.276, 3.414]"
NZ_CP172225.1,2354,0,3.371806458507416,False,True,"(3.276, 3.414]"
NZ_CP172226.1,2236,0,3.3494717992143856,False,True,"(3.276, 3.414]"
NZ_CP172227.1,2096,0,3.321391278311689,False,True,"(3.276, 3.414]"
NZ_CP172228.1,2089,0,3.3199384399803087,False,True,"(3.276, 3.414]"
NZ_CP172141.1,154188,0,5.188050575163857,False,True,"(5.069, 5.207]"
NZ_CP172142.1,46799,0,4.670236573178357,False,True,"(4.655, 4.793]"
NZ_CP172143.1,8554,0,3.932169245920792,False,True,"(3.828, 3.966]"
NZ_CP172144.1,6170,0,3.7902851640332416,False,True,"(3.69, 3.828]"
NZ_CP172868.1,2679,0,3.427972713608209,False,True,"(3.414, 3.552]"
NZ_CP172869.1,119946,0,5.078985769545256,False,True,"(5.069, 5.207]"
NZ_CP172870.1,120624,0,5.0814337259681635,False,True,"(5.069, 5.207]"
NZ_CP118682.1,99605,3,4.998281139808302,True,True,"(4.931, 5.069]"
NZ_CP118683.1,42837,0,4.63181904831605,False,True,"(4.517, 4.655]"
NZ_CP118684.1,4018,0,3.6040099324122306,False,True,"(3.552, 3.69]"
NZ_CP173475.1,51332,1,4.710388185594146,True,True,"(4.655, 4.793]"
NZ_CP173471.1,47725,0,4.678745937065704,False,True,"(4.655, 4.793]"
NZ_CP173470.1,72704,0,4.861558305358887,False,True,"(4.793, 4.931]"
NZ_CP173474.1,96491,0,4.984486807306309,False,True,"(4.931, 5.069]"
NZ_CP173473.1,34136,0,4.533212629851255,False,True,"(4.517, 4.655]"
NZ_CP173443.1,50702,0,4.705025090927662,False,True,"(4.655, 4.793]"
NZ_CP173444.1,120321,0,5.080341432727929,False,True,"(5.069, 5.207]"
NZ_CP173478.1,112752,0,5.052124254153193,False,True,"(4.931, 5.069]"
NZ_CP173476.1,61792,0,4.7909322520993,False,True,"(4.655, 4.793]"
NZ_CP173477.1,88543,1,4.947154232589446,True,True,"(4.931, 5.069]"
